buy_date,buy_price,sell_date,sell_price,return_pct,highest,max_return_pct,sell_type,sell_reason,score,code,board,board_type,n_limit
2025-09-15 00:00:00,82.24,2025-09-16 00:00:00,85.84,4.38,86.96,5.74,end_of_data,数据结束,67,300049,创业板,gem_star,2
2024-09-27 00:00:00,16.92,2024-10-08 00:00:00,24.36,43.97,24.36,43.97,take_profit,止盈: 43.97%,61,300059,创业板,gem_star,3
2024-07-31 00:00:00,8.71,2024-08-02 00:00:00,6.89,-20.9,9.37,7.58,stop_loss,止损: -20.90%,85,300061,创业板,gem_star,4
2024-10-25 00:00:00,16.57,2024-10-29 00:00:00,19.0,14.67,21.64,30.6,trailing_stop,追踪止损: 从高点-12.20%,72,300061,创业板,gem_star,2
2024-10-25 00:00:00,16.57,2024-10-29 00:00:00,19.0,14.67,21.64,30.6,trailing_stop,追踪止损: 从高点-12.20%,72,300061,创业板,gem_star,2
2025-11-04 00:00:00,7.67,2025-11-06 00:00:00,9.93,29.47,11.02,43.68,trailing_stop,追踪止损: 从高点-9.89%,66,300062,创业板,gem_star,2
2026-01-09 00:00:00,10.85,2026-01-13 00:00:00,15.62,43.96,15.62,43.96,take_profit,止盈: 43.96%,75,300063,创业板,gem_star,3
2024-09-30 00:00:00,8.88,2024-10-08 00:00:00,10.66,20.05,10.66,20.05,take_profit,止盈: 20.05%,65,300065,创业板,gem_star,2
2024-09-02 00:00:00,9.29,2024-09-03 00:00:00,11.15,20.02,11.15,20.02,take_profit,止盈: 20.02%,75,300068,创业板,gem_star,3
2024-09-04 00:00:00,13.38,2024-09-10 00:00:00,10.67,-20.25,14.0,4.63,stop_loss,止损: -20.25%,61,300068,创业板,gem_star,3
2025-05-19 00:00:00,19.5,2025-05-21 00:00:00,22.28,14.26,27.98,43.49,trailing_stop,追踪止损: 从高点-20.37%,75,300069,创业板,gem_star,2
2024-12-05 00:00:00,5.6,2024-12-09 00:00:00,8.06,43.93,8.06,43.93,take_profit,止盈: 43.93%,67,300071,创业板,gem_star,3
2025-02-13 00:00:00,7.88,2025-02-18 00:00:00,6.51,-17.39,8.67,10.03,stop_loss,止损: -17.39%,66,300071,创业板,gem_star,2
2024-09-24 00:00:00,2.5,2024-09-26 00:00:00,3.45,38.0,3.6,44.0,take_profit,止盈: 38.00%,80,300072,创业板,gem_star,2
2024-09-30 00:00:00,13.43,2024-10-08 00:00:00,16.12,20.03,16.12,20.03,take_profit,止盈: 20.03%,60,300077,创业板,gem_star,3
2025-03-20 00:00:00,7.99,2025-03-21 00:00:00,9.59,20.03,9.59,20.03,take_profit,止盈: 20.03%,73,300084,创业板,gem_star,2
2025-09-02 00:00:00,16.34,2025-09-03 00:00:00,19.61,20.01,19.61,20.01,take_profit,止盈: 20.01%,71,300092,创业板,gem_star,2
2025-05-07 00:00:00,8.12,2025-05-09 00:00:00,9.75,20.07,11.49,41.5,trailing_stop,追踪止损: 从高点-15.14%,75,300095,创业板,gem_star,2
2026-01-23 00:00:00,39.1108,2026-01-26 00:00:00,42.4557,8.55,46.7292,19.48,trailing_stop,追踪止损: 从高点-9.15%,61,300102,创业板,gem_star,2
2024-08-26 00:00:00,8.4,2024-08-28 00:00:00,8.57,2.02,10.05,19.64,trailing_stop,追踪止损: 从高点-14.73%,75,300106,创业板,gem_star,2
2025-10-15 00:00:00,8.11,2025-10-17 00:00:00,8.49,4.69,9.38,15.66,trailing_stop,追踪止损: 从高点-9.49%,56,300111,创业板,gem_star,3
2025-10-27 00:00:00,9.43,2025-10-30 00:00:00,8.76,-7.1,9.96,5.62,end_of_data,数据结束,70,300111,创业板,gem_star,3
2024-06-17 00:00:00,2.48,2024-06-20 00:00:00,2.03,-18.15,2.48,0.0,stop_loss,止损: -18.15%,55,300125,创业板,gem_star,2
2024-03-22 00:00:00,10.9489,2024-03-25 00:00:00,9.5332,-12.93,10.9489,0.0,stop_loss,止损: -12.93%,85,300133,创业板,gem_star,3
2024-09-09 00:00:00,8.84,2024-09-10 00:00:00,10.61,20.02,10.61,20.02,take_profit,止盈: 20.02%,68,300134,创业板,gem_star,2
2024-09-30 00:00:00,14.72,2024-10-09 00:00:00,17.48,18.75,18.98,28.94,peak_signal,见顶信号: RSI97.3+上影73.2%,60,300142,创业板,gem_star,2
2024-07-31 00:00:00,4.06,2024-08-02 00:00:00,5.7,40.39,5.84,43.84,take_profit,止盈: 40.39%,75,300147,创业板,gem_star,2
2024-10-28 00:00:00,11.9,2024-10-30 00:00:00,15.76,32.44,16.49,38.57,take_profit,止盈: 32.44%,60,300147,创业板,gem_star,2
2024-08-02 00:00:00,5.02,2024-08-06 00:00:00,6.63,32.07,7.18,43.03,take_profit,止盈: 32.07%,66,300149,创业板,gem_star,2
2025-05-29 00:00:00,8.56,2025-06-03 00:00:00,11.62,35.75,12.18,42.29,take_profit,止盈: 35.75%,65,300149,创业板,gem_star,2
2024-02-28 00:00:00,2.74,2024-02-29 00:00:00,3.29,20.07,3.29,20.07,take_profit,止盈: 20.07%,85,300152,创业板,gem_star,2
2024-05-16 00:00:00,4.3,2024-05-17 00:00:00,5.16,20.0,5.16,20.0,take_profit,止盈: 20.00%,74,300155,创业板,gem_star,2
2024-07-26 00:00:00,2.16,2024-07-30 00:00:00,2.62,21.3,2.94,36.11,trailing_stop,追踪止损: 从高点-10.88%,85,300159,创业板,gem_star,2
2025-06-16 00:00:00,6.07,2025-06-18 00:00:00,7.4,21.91,7.74,27.51,take_profit,止盈: 21.91%,61,300164,创业板,gem_star,2
2024-09-30 00:00:00,8.81,2024-10-09 00:00:00,10.23,16.12,11.45,29.97,trailing_stop,追踪止损: 从高点-10.66%,64,300166,创业板,gem_star,2
2024-09-30 00:00:00,7.28,2024-10-08 00:00:00,8.74,20.05,8.74,20.05,take_profit,止盈: 20.05%,60,300168,创业板,gem_star,2
2024-11-08 00:00:00,5.86,2024-11-12 00:00:00,6.75,15.19,7.44,26.96,trailing_stop,追踪止损: 从高点-9.27%,63,300173,创业板,gem_star,2
2024-04-29 00:00:00,5.98,2024-04-30 00:00:00,7.18,20.07,7.18,20.07,take_profit,止盈: 20.07%,75,300177,创业板,gem_star,2
2024-09-27 00:00:00,8.57,2024-10-08 00:00:00,12.34,43.99,12.34,43.99,take_profit,止盈: 43.99%,77,300177,创业板,gem_star,3
2026-02-09 00:00:00,7.04,2026-02-10 00:00:00,8.45,20.03,8.45,20.03,take_profit,止盈: 20.03%,70,300182,创业板,gem_star,2
2024-08-16 00:00:00,6.11,2024-08-20 00:00:00,7.65,25.2,8.27,35.35,take_profit,止盈: 25.20%,65,300184,创业板,gem_star,2
2025-04-07 00:00:00,4.31,2025-04-09 00:00:00,5.67,31.55,6.08,41.07,take_profit,止盈: 31.55%,75,300189,创业板,gem_star,2
2024-08-14 00:00:00,6.16,2024-08-16 00:00:00,7.0,13.64,8.46,37.34,trailing_stop,追踪止损: 从高点-17.26%,75,300211,创业板,gem_star,2
2024-11-28 00:00:00,8.77,2024-12-02 00:00:00,10.08,14.94,11.57,31.93,trailing_stop,追踪止损: 从高点-12.88%,75,300211,创业板,gem_star,2
2025-03-04 00:00:00,10.67,2025-03-06 00:00:00,14.5,35.9,15.36,43.96,take_profit,止盈: 35.90%,68,300211,创业板,gem_star,2
2024-11-25 00:00:00,17.9,2024-11-28 00:00:00,21.88,22.23,23.93,33.69,trailing_stop,追踪止损: 从高点-8.57%,68,300220,创业板,gem_star,2
2025-02-11 00:00:00,17.5,2025-02-14 00:00:00,21.96,25.49,23.26,32.91,take_profit,止盈: 25.49%,71,300220,创业板,gem_star,2
2024-11-20 00:00:00,12.65,2024-11-21 00:00:00,13.62,7.67,14.99,18.5,trailing_stop,追踪止损: 从高点-9.14%,68,300222,创业板,gem_star,2
2024-09-30 00:00:00,64.92,2024-10-09 00:00:00,78.65,21.15,89.14,37.31,trailing_stop,追踪止损: 从高点-11.77%,61,300223,创业板,gem_star,2
2024-09-30 00:00:00,11.82,2024-10-09 00:00:00,12.63,6.85,14.58,23.35,trailing_stop,追踪止损: 从高点-13.37%,62,300231,创业板,gem_star,2
2025-06-12 00:00:00,2.5,2025-06-17 00:00:00,2.12,-15.2,2.82,12.8,stop_loss,止损: -15.20%,68,300237,创业板,gem_star,2
2026-01-09 00:00:00,21.72,2026-01-13 00:00:00,29.16,34.25,31.27,43.97,take_profit,止盈: 34.25%,67,300244,创业板,gem_star,2
2024-09-27 00:00:00,7.91,2024-10-08 00:00:00,11.39,43.99,11.39,43.99,take_profit,止盈: 43.99%,71,300245,创业板,gem_star,3
2025-03-06 00:00:00,13.96,2025-03-10 00:00:00,15.88,13.75,18.14,29.94,trailing_stop,追踪止损: 从高点-12.46%,85,300248,创业板,gem_star,2
2025-09-23 00:00:00,26.29,2025-09-26 00:00:00,22.0,-16.32,28.56,8.63,stop_loss,止损: -16.32%,60,300250,创业板,gem_star,2
2025-12-11 00:00:00,12.01,2025-12-15 00:00:00,13.64,13.57,14.85,23.65,trailing_stop,追踪止损: 从高点-8.15%,75,300265,创业板,gem_star,2
2026-03-05 00:00:00,21.46,2026-03-13 00:00:00,18.5,-13.79,21.99,2.47,stop_loss,止损: -13.79%,64,300265,创业板,gem_star,2
2024-09-30 00:00:00,2.05,2024-10-08 00:00:00,2.46,20.0,2.46,20.0,take_profit,止盈: 20.00%,61,300266,创业板,gem_star,2
2024-11-05 00:00:00,2.96,2024-11-05 00:00:00,2.96,0.0,2.96,0.0,end_of_data,数据结束,74,300266,创业板,gem_star,2
2025-02-19 00:00:00,12.16,2025-02-21 00:00:00,16.27,33.8,16.88,38.82,take_profit,止盈: 33.80%,70,300276,创业板,gem_star,2
2024-09-30 00:00:00,5.94,2024-10-08 00:00:00,7.13,20.03,7.13,20.03,take_profit,止盈: 20.03%,65,300279,创业板,gem_star,2
2024-10-29 00:00:00,19.66,2024-11-01 00:00:00,15.82,-19.53,21.4,8.85,stop_loss,止损: -19.53%,62,300337,创业板,gem_star,2
2024-09-30 00:00:00,3.16,2024-10-09 00:00:00,4.55,43.99,4.55,43.99,take_profit,止盈: 43.99%,70,300355,创业板,gem_star,3
2024-10-09 00:00:00,16.07,2024-10-10 00:00:00,12.86,-19.98,16.07,0.0,stop_loss,止损: -19.98%,75,300377,创业板,gem_star,4
2024-09-03 00:00:00,6.07,2024-09-05 00:00:00,6.43,5.93,7.28,19.93,trailing_stop,追踪止损: 从高点-11.68%,71,300382,创业板,gem_star,2
2024-09-27 00:00:00,16.4763,2024-10-08 00:00:00,23.7215,43.97,23.7215,43.97,take_profit,止盈: 43.97%,71,300399,创业板,gem_star,3
2025-06-24 00:00:00,29.68,2025-06-25 00:00:00,35.62,20.01,35.62,20.01,take_profit,止盈: 20.01%,75,300399,创业板,gem_star,2
2024-03-05 00:00:00,6.37,2024-03-07 00:00:00,9.17,43.96,9.17,43.96,take_profit,止盈: 43.96%,75,300411,创业板,gem_star,3
2025-06-26 00:00:00,10.75,2025-06-30 00:00:00,15.48,44.0,15.48,44.0,take_profit,止盈: 44.00%,75,300414,创业板,gem_star,3
2026-01-09 00:00:00,54.02,2026-01-13 00:00:00,62.73,16.12,72.09,33.45,trailing_stop,追踪止损: 从高点-12.98%,72,300418,创业板,gem_star,2
2024-09-30 00:00:00,6.86,2024-10-09 00:00:00,6.9,0.58,8.23,19.97,trailing_stop,追踪止损: 从高点-16.16%,62,300419,创业板,gem_star,2
2024-09-30 00:00:00,12.73,2024-10-08 00:00:00,15.28,20.03,15.28,20.03,take_profit,止盈: 20.03%,64,300429,创业板,gem_star,2
2025-07-03 00:00:00,42.78,2025-07-04 00:00:00,51.34,20.01,51.34,20.01,take_profit,止盈: 20.01%,80,300436,创业板,gem_star,2
2025-11-06 00:00:00,12.22,2025-11-10 00:00:00,17.59,43.94,17.59,43.94,take_profit,止盈: 43.94%,75,300437,创业板,gem_star,3
2024-09-27 00:00:00,58.7,2024-10-08 00:00:00,84.29,43.59,84.3,43.61,take_profit,止盈: 43.59%,75,300454,创业板,gem_star,3
2024-09-30 00:00:00,18.1034,2024-10-08 00:00:00,21.7241,20.0,21.7241,20.0,take_profit,止盈: 20.00%,60,300458,创业板,gem_star,2
2026-02-06 00:00:00,50.57,2026-02-27 00:00:00,53.3,5.4,59.0,16.67,trailing_stop,追踪止损: 从高点-9.66%,85,300461,创业板,gem_star,2
2024-06-17 00:00:00,9.13,2024-06-18 00:00:00,10.96,20.04,10.96,20.04,take_profit,止盈: 20.04%,74,300462,创业板,gem_star,4
2024-02-05 00:00:00,5.74,2024-02-06 00:00:00,6.89,20.03,6.89,20.03,take_profit,止盈: 20.03%,70,300466,创业板,gem_star,2
2024-03-06 00:00:00,8.82,2024-03-07 00:00:00,9.49,7.6,10.49,18.93,trailing_stop,追踪止损: 从高点-9.53%,64,300466,创业板,gem_star,2
2024-06-20 00:00:00,15.12,2024-06-21 00:00:00,15.15,0.2,16.75,10.78,trailing_stop,追踪止损: 从高点-9.55%,85,300469,创业板,gem_star,2
2025-07-02 00:00:00,4.4,2025-07-03 00:00:00,4.47,1.59,4.95,12.5,trailing_stop,追踪止损: 从高点-9.70%,67,300472,创业板,gem_star,2
2024-04-01 00:00:00,3.3,2024-04-03 00:00:00,3.89,17.88,4.27,29.39,trailing_stop,追踪止损: 从高点-8.90%,85,300477,创业板,gem_star,2
2024-04-24 00:00:00,18.0,2024-04-30 00:00:00,15.6,-13.33,19.88,10.44,stop_loss,止损: -13.33%,67,300484,创业板,gem_star,2
2024-02-23 00:00:00,5.5,2024-02-27 00:00:00,7.92,44.0,7.92,44.0,take_profit,止盈: 44.00%,73,300486,创业板,gem_star,3
2024-09-30 00:00:00,12.24,2024-10-08 00:00:00,14.69,20.02,14.69,20.02,take_profit,止盈: 20.02%,63,300493,创业板,gem_star,2
2024-12-11 00:00:00,18.55,2024-12-13 00:00:00,26.71,43.99,26.71,43.99,take_profit,止盈: 43.99%,75,300493,创业板,gem_star,3
2025-02-13 00:00:00,20.4,2025-02-14 00:00:00,24.48,20.0,24.48,20.0,take_profit,止盈: 20.00%,75,300530,创业板,gem_star,2
2025-07-25 00:00:00,23.71,2025-07-28 00:00:00,24.77,4.47,28.0,18.09,trailing_stop,追踪止损: 从高点-11.54%,61,300539,创业板,gem_star,2
2025-08-15 00:00:00,30.46,2025-08-20 00:00:00,32.7,7.35,37.0,21.47,trailing_stop,追踪止损: 从高点-11.62%,68,300539,创业板,gem_star,2
2024-07-22 00:00:00,10.96,2024-07-24 00:00:00,11.88,8.39,13.48,22.99,trailing_stop,追踪止损: 从高点-11.87%,75,300550,创业板,gem_star,2
2024-11-05 00:00:00,14.51,2024-11-05 00:00:00,14.51,0.0,14.51,0.0,end_of_data,数据结束,71,300551,创业板,gem_star,2
2024-11-05 00:00:00,14.51,2024-11-08 00:00:00,15.91,9.65,18.68,28.74,trailing_stop,追踪止损: 从高点-14.83%,71,300551,创业板,gem_star,2
2025-11-14 00:00:00,18.78,2025-11-17 00:00:00,22.54,20.02,22.54,20.02,take_profit,止盈: 20.02%,66,300560,创业板,gem_star,2
2024-07-01 00:00:00,9.67,2024-07-03 00:00:00,10.06,4.03,12.5,29.27,trailing_stop,追踪止损: 从高点-19.52%,58,300561,创业板,gem_star,2
2024-11-05 00:00:00,12.6,2024-11-07 00:00:00,14.64,16.19,15.9,26.19,peak_signal,见顶信号: RSI91.2+上影49.5%,72,300581,创业板,gem_star,2
2025-05-07 00:00:00,11.66,2025-05-09 00:00:00,15.05,29.07,16.65,42.8,trailing_stop,追踪止损: 从高点-9.61%,75,300581,创业板,gem_star,2
2024-07-29 00:00:00,12.75,2024-07-31 00:00:00,14.25,11.76,15.9,24.71,trailing_stop,追踪止损: 从高点-10.38%,75,300583,创业板,gem_star,2
2025-06-25 00:00:00,11.27,2025-06-27 00:00:00,12.96,15.0,14.75,30.88,trailing_stop,追踪止损: 从高点-12.14%,64,300600,创业板,gem_star,2
2025-07-11 00:00:00,16.73,2025-07-24 00:00:00,14.95,-10.64,17.65,5.5,end_of_data,数据结束,69,300600,创业板,gem_star,2
2025-09-24 00:00:00,96.32,2025-10-14 00:00:00,83.93,-12.86,107.66,11.77,stop_loss,止损: -12.86%,68,300604,创业板,gem_star,2
2024-11-04 00:00:00,14.66,2024-11-06 00:00:00,20.46,39.56,21.11,44.0,take_profit,止盈: 39.56%,57,300607,创业板,gem_star,2
2025-11-17 00:00:00,18.19,2025-11-18 00:00:00,21.83,20.01,21.83,20.01,take_profit,止盈: 20.01%,80,300612,创业板,gem_star,2
2024-08-08 00:00:00,13.5036,2024-08-09 00:00:00,16.2044,20.0,16.2044,20.0,take_profit,止盈: 20.00%,75,300615,创业板,gem_star,3
2024-09-27 00:00:00,27.935,2024-09-30 00:00:00,33.5499,20.1,33.5499,20.1,take_profit,止盈: 20.10%,70,300618,创业板,gem_star,3
2024-10-14 00:00:00,10.1,2024-10-16 00:00:00,10.94,8.32,12.97,28.42,trailing_stop,追踪止损: 从高点-15.65%,80,300621,创业板,gem_star,2
2024-10-28 00:00:00,12.12,2024-10-31 00:00:00,15.0,23.76,15.88,31.02,take_profit,止盈: 23.76%,65,300621,创业板,gem_star,2
2024-10-09 00:00:00,36.29,2024-10-10 00:00:00,31.14,-14.19,37.0,1.96,stop_loss,止损: -14.19%,85,300623,创业板,gem_star,3
2024-09-30 00:00:00,57.45,2024-10-09 00:00:00,67.9,18.19,76.56,33.26,trailing_stop,追踪止损: 从高点-11.31%,60,300624,创业板,gem_star,2
2024-05-27 00:00:00,8.48,2024-05-28 00:00:00,10.18,20.05,10.18,20.05,take_profit,止盈: 20.05%,72,300637,创业板,gem_star,2
2026-01-26 00:00:00,7.25,2026-01-28 00:00:00,8.81,21.52,10.07,38.9,trailing_stop,追踪止损: 从高点-12.51%,75,300639,创业板,gem_star,2
2024-06-05 00:00:00,21.4,2024-06-07 00:00:00,21.9,2.34,27.21,27.15,trailing_stop,追踪止损: 从高点-19.51%,70,300656,创业板,gem_star,2
2024-09-30 00:00:00,36.04,2024-10-08 00:00:00,43.25,20.01,43.25,20.01,take_profit,止盈: 20.01%,60,300671,创业板,gem_star,2
2024-09-30 00:00:00,62.64,2024-10-08 00:00:00,75.17,20.0,75.17,20.0,take_profit,止盈: 20.00%,61,300672,创业板,gem_star,2
2024-09-30 00:00:00,15.83,2024-10-08 00:00:00,19.0,20.03,19.0,20.03,take_profit,止盈: 20.03%,64,300674,创业板,gem_star,2
2024-09-30 00:00:00,18.38,2024-10-08 00:00:00,22.07,20.08,22.07,20.08,take_profit,止盈: 20.08%,60,300687,创业板,gem_star,2
2024-04-23 00:00:00,20.95,2024-04-25 00:00:00,22.85,9.07,25.14,20.0,trailing_stop,追踪止损: 从高点-9.11%,78,300711,创业板,gem_star,2
2024-12-25 00:00:00,26.78,2024-12-27 00:00:00,29.23,9.15,33.0,23.23,trailing_stop,追踪止损: 从高点-11.42%,75,300718,创业板,gem_star,2
2024-04-18 00:00:00,15.77,2024-04-22 00:00:00,20.15,27.77,21.5,36.33,take_profit,止盈: 27.77%,68,300719,创业板,gem_star,2
2024-09-30 00:00:00,30.97,2024-10-10 00:00:00,32.9,6.23,37.38,20.7,trailing_stop,追踪止损: 从高点-11.99%,61,300726,创业板,gem_star,2
2025-08-15 00:00:00,17.71,2025-08-19 00:00:00,20.12,13.61,22.27,25.75,trailing_stop,追踪止损: 从高点-9.65%,70,300730,创业板,gem_star,2
2024-10-14 00:00:00,33.67,2024-10-18 00:00:00,37.6,11.67,42.11,25.07,trailing_stop,追踪止损: 从高点-10.71%,67,300735,创业板,gem_star,2
2026-02-09 00:00:00,21.43,2026-02-10 00:00:00,25.72,20.02,25.72,20.02,take_profit,止盈: 20.02%,68,300749,创业板,gem_star,2
2024-09-30 00:00:00,17.39,2024-10-08 00:00:00,20.87,20.01,20.87,20.01,take_profit,止盈: 20.01%,62,300773,创业板,gem_star,2
2025-07-09 00:00:00,17.86,2025-07-11 00:00:00,18.66,4.48,21.43,19.99,trailing_stop,追踪止损: 从高点-12.93%,60,300778,创业板,gem_star,2
2024-03-13 00:00:00,40.745,2024-03-19 00:00:00,40.9396,0.48,45.5638,11.83,trailing_stop,追踪止损: 从高点-10.15%,61,300781,创业板,gem_star,3
2024-09-30 00:00:00,61.75,2024-10-09 00:00:00,62.94,1.93,74.1,20.0,trailing_stop,追踪止损: 从高点-15.06%,63,300784,创业板,gem_star,2
2024-10-18 00:00:00,16.15,2024-10-22 00:00:00,16.8,4.02,19.9,23.22,trailing_stop,追踪止损: 从高点-15.58%,66,300786,创业板,gem_star,2
2024-12-13 00:00:00,16.8841,2024-12-17 00:00:00,18.1074,7.25,21.0523,24.69,trailing_stop,追踪止损: 从高点-13.99%,75,300795,创业板,gem_star,2
2025-06-23 00:00:00,21.64,2025-06-24 00:00:00,25.97,20.01,25.97,20.01,take_profit,止盈: 20.01%,64,300801,创业板,gem_star,3
2025-05-28 00:00:00,34.38,2025-05-29 00:00:00,41.26,20.01,41.26,20.01,take_profit,止盈: 20.01%,67,300804,创业板,gem_star,2
2025-03-13 00:00:00,30.29,2025-03-14 00:00:00,36.35,20.01,36.35,20.01,take_profit,止盈: 20.01%,66,300810,创业板,gem_star,2
2025-05-28 00:00:00,22.32,2025-05-30 00:00:00,24.7,10.66,29.88,33.87,trailing_stop,追踪止损: 从高点-17.34%,65,300815,创业板,gem_star,2
2024-06-03 00:00:00,11.1,2024-06-04 00:00:00,13.37,20.45,13.37,20.45,take_profit,止盈: 20.45%,65,300822,创业板,gem_star,2
2024-11-21 00:00:00,15.69,2024-11-22 00:00:00,18.85,20.14,18.85,20.14,take_profit,止盈: 20.14%,75,300822,创业板,gem_star,3
2024-03-06 00:00:00,16.2207,2024-03-08 00:00:00,17.1103,5.48,19.4621,19.98,trailing_stop,追踪止损: 从高点-12.08%,70,300836,创业板,gem_star,2
2024-12-06 00:00:00,24.82,2024-12-09 00:00:00,26.17,5.44,29.0,16.84,trailing_stop,追踪止损: 从高点-9.76%,60,300840,创业板,gem_star,3
2025-02-10 00:00:00,22.22,2025-02-11 00:00:00,22.31,0.41,26.52,19.35,trailing_stop,追踪止损: 从高点-15.87%,60,300846,创业板,gem_star,2
2024-10-14 00:00:00,19.79,2024-10-15 00:00:00,23.75,20.01,23.75,20.01,take_profit,止盈: 20.01%,58,300865,创业板,gem_star,4
2024-06-12 00:00:00,16.92,2024-06-14 00:00:00,19.02,12.41,21.98,29.91,trailing_stop,追踪止损: 从高点-13.47%,62,300868,创业板,gem_star,2
2024-09-30 00:00:00,15.34,2024-10-08 00:00:00,18.41,20.01,18.41,20.01,take_profit,止盈: 20.01%,68,300872,创业板,gem_star,2
2025-06-13 00:00:00,31.43,2025-06-16 00:00:00,37.72,20.01,37.72,20.01,take_profit,止盈: 20.01%,76,300875,创业板,gem_star,2
2025-07-23 00:00:00,20.93,2025-07-24 00:00:00,25.12,20.02,25.12,20.02,take_profit,止盈: 20.02%,75,300877,创业板,gem_star,2
2025-05-06 00:00:00,12.19,2025-05-07 00:00:00,14.63,20.02,14.63,20.02,take_profit,止盈: 20.02%,75,300884,创业板,gem_star,2
2026-01-05 00:00:00,11.52,2026-01-07 00:00:00,13.31,15.54,14.8,28.47,trailing_stop,追踪止损: 从高点-10.07%,60,300887,创业板,gem_star,2
2024-11-01 00:00:00,36.06,2024-11-05 00:00:00,33.98,-5.77,36.18,0.33,end_of_data,数据结束,64,300892,创业板,gem_star,4
2025-04-09 00:00:00,36.19,2025-04-11 00:00:00,37.46,3.51,43.43,20.01,trailing_stop,追踪止损: 从高点-13.75%,75,300892,创业板,gem_star,2
2024-09-27 00:00:00,190.55,2024-09-30 00:00:00,229.82,20.61,229.82,20.61,take_profit,止盈: 20.61%,62,300896,创业板,gem_star,3
2024-03-06 00:00:00,53.16,2024-03-08 00:00:00,58.02,9.14,63.79,20.0,trailing_stop,追踪止损: 从高点-9.05%,70,300904,创业板,gem_star,2
2024-11-20 00:00:00,60.6,2024-11-22 00:00:00,67.75,11.8,75.0,23.76,trailing_stop,追踪止损: 从高点-9.67%,60,300904,创业板,gem_star,2
2024-10-16 00:00:00,68.47,2024-10-23 00:00:00,60.11,-12.21,68.67,0.29,stop_loss,止损: -12.21%,57,300917,创业板,gem_star,4
2024-10-09 00:00:00,31.38,2024-10-10 00:00:00,25.1,-20.01,31.51,0.41,stop_loss,止损: -20.01%,73,300925,创业板,gem_star,3
2025-04-15 00:00:00,30.12,2025-04-22 00:00:00,25.91,-13.98,32.98,9.5,stop_loss,止损: -13.98%,65,300927,创业板,gem_star,2
2024-06-19 00:00:00,25.2,2024-06-21 00:00:00,27.86,10.56,31.67,25.67,trailing_stop,追踪止损: 从高点-12.03%,71,300930,创业板,gem_star,2
2025-05-14 00:00:00,54.2769,2025-05-19 00:00:00,64.9538,19.67,70.7462,30.34,trailing_stop,追踪止损: 从高点-8.19%,85,300946,创业板,gem_star,3
2024-05-21 00:00:00,11.0139,2024-05-23 00:00:00,15.8611,44.01,15.8611,44.01,take_profit,止盈: 44.01%,72,300956,创业板,gem_star,3
2024-06-12 00:00:00,21.25,2024-06-13 00:00:00,22.4,5.41,24.5833,15.69,trailing_stop,追踪止损: 从高点-8.88%,76,300956,创业板,gem_star,3
2024-06-26 00:00:00,27.09,2024-06-27 00:00:00,32.5754,20.25,32.5754,20.25,take_profit,止盈: 20.25%,75,300959,创业板,gem_star,2
2025-09-15 00:00:00,57.43,2025-09-16 00:00:00,68.92,20.01,68.92,20.01,take_profit,止盈: 20.01%,68,300959,创业板,gem_star,2
2025-06-30 00:00:00,65.8,2025-07-01 00:00:00,65.72,-0.12,71.7,8.97,peak_signal,见顶信号: RSI99.6+上影45.1%,62,300965,创业板,gem_star,2
2024-10-29 00:00:00,13.46,2024-10-31 00:00:00,19.38,43.98,19.38,43.98,take_profit,止盈: 43.98%,75,300968,创业板,gem_star,4
2024-09-30 00:00:00,39.6071,2024-10-08 00:00:00,47.5286,20.0,47.5286,20.0,take_profit,止盈: 20.00%,64,300976,创业板,gem_star,2
2024-03-25 00:00:00,20.64,2024-03-26 00:00:00,24.77,20.01,24.77,20.01,take_profit,止盈: 20.01%,70,300988,创业板,gem_star,2
2025-04-22 00:00:00,34.57,2025-05-13 00:00:00,33.95,-1.79,37.94,9.75,end_of_data,数据结束,64,300995,创业板,gem_star,2
2024-11-29 00:00:00,18.41,2024-12-03 00:00:00,18.91,2.72,22.09,19.99,trailing_stop,追踪止损: 从高点-14.40%,63,300997,创业板,gem_star,2
2025-11-10 00:00:00,21.86,2025-11-12 00:00:00,28.15,28.77,29.8,36.32,take_profit,止盈: 28.77%,70,300997,创业板,gem_star,2
2025-02-26 00:00:00,28.14,2025-02-27 00:00:00,33.77,20.01,33.77,20.01,take_profit,止盈: 20.01%,85,301003,创业板,gem_star,2
2024-12-12 00:00:00,18.1,2024-12-16 00:00:00,24.56,35.69,26.06,43.98,take_profit,止盈: 35.69%,85,301010,创业板,gem_star,2
2025-09-17 00:00:00,24.36,2025-09-19 00:00:00,26.61,9.24,29.79,22.29,trailing_stop,追踪止损: 从高点-10.67%,65,301013,创业板,gem_star,2
2024-09-04 00:00:00,11.65,2024-09-06 00:00:00,13.56,16.39,15.23,30.73,trailing_stop,追踪止损: 从高点-10.97%,75,301017,创业板,gem_star,2
2024-04-01 00:00:00,34.48,2024-04-02 00:00:00,41.38,20.01,41.38,20.01,take_profit,止盈: 20.01%,67,301022,创业板,gem_star,3
2025-05-29 00:00:00,37.97,2025-06-03 00:00:00,51.8,36.42,54.67,43.98,take_profit,止盈: 36.42%,80,301024,创业板,gem_star,2
2025-06-30 00:00:00,57.46,2025-06-30 00:00:00,57.46,0.0,57.46,0.0,end_of_data,数据结束,70,301024,创业板,gem_star,2
