buy_date,buy_price,sell_date,sell_price,return_pct,highest,max_return_pct,sell_type,sell_reason,score,code,board,board_type,n_limit
2024-06-18 00:00:00,3.05,2024-06-21 00:00:00,3.09,1.31,3.36,10.16,trailing_stop,追踪止损: 从高点-8.04%,72,000677,深主板,main,2
2025-04-03 00:00:00,4.25,2025-04-07 00:00:00,3.83,-9.88,4.25,0.0,stop_loss,止损: -9.88%,85,000677,深主板,main,2
2025-03-13 00:00:00,13.84,2025-03-14 00:00:00,12.91,-6.72,14.5,4.77,peak_signal,见顶信号: RSI81.1+上影77.9%,74,000678,深主板,main,2
2025-03-18 00:00:00,15.62,2025-03-20 00:00:00,18.9,21.0,18.9,21.0,take_profit,止盈: 21.00%,70,000678,深主板,main,2
2025-01-24 00:00:00,21.99,2025-02-05 00:00:00,25.35,15.28,26.6,20.96,take_profit,止盈: 15.28%,71,000681,深主板,main,2
2024-12-16 00:00:00,4.21,2024-12-19 00:00:00,4.31,2.38,4.85,15.2,trailing_stop,追踪止损: 从高点-11.13%,78,000692,深主板,main,2
2024-05-20 00:00:00,8.548,2024-05-24 00:00:00,7.736,-9.5,8.869,3.76,stop_loss,止损: -9.50%,77,000697,深主板,main,2
2025-08-13 00:00:00,8.726,2025-08-15 00:00:00,9.44,8.18,9.675,10.88,peak_signal,见顶信号: RSI84.6+上影41.4%,75,000700,深主板,main,2
2025-09-16 00:00:00,11.035,2025-09-18 00:00:00,12.023,8.95,12.854,16.48,trailing_stop,追踪止损: 从高点-6.46%,67,000700,深主板,main,2
2025-12-29 00:00:00,12.355,2026-01-06 00:00:00,14.703,19.0,15.554,25.89,take_profit,止盈: 19.00%,72,000700,深主板,main,2
2024-10-21 00:00:00,8.35,2024-10-22 00:00:00,7.99,-4.31,8.55,2.4,peak_signal,见顶信号: RSI81.0+上影48.6%,73,000702,深主板,main,4
2025-07-16 00:00:00,9.59,2025-07-18 00:00:00,10.38,8.24,11.61,21.06,trailing_stop,追踪止损: 从高点-10.59%,56,000705,深主板,main,2
2025-02-07 00:00:00,9.59,2025-02-11 00:00:00,11.55,20.44,11.61,21.06,take_profit,止盈: 20.44%,66,000710,深主板,main,2
2024-07-22 00:00:00,8.4,2024-07-26 00:00:00,10.07,19.88,10.07,19.88,take_profit,止盈: 19.88%,75,000712,深主板,main,4
2024-11-26 00:00:00,14.82,2024-11-28 00:00:00,17.93,20.99,17.93,20.99,take_profit,止盈: 20.99%,75,000712,深主板,main,4
