code,name,source_a_count,source_b_count,merged_count,fix_from,price_mismatch,quality_issues
002372,伟星新材,0,0,0,none,0,0
002373,千方科技,0,0,0,none,0,0
002374,中锐股份,0,0,0,none,0,0
002375,亚厦股份,0,0,0,none,0,0
002376,新北洋,0,0,0,none,0,0
002377,国创高新,0,0,0,none,0,0
002378,章源钨业,0,0,0,none,0,0
002379,宏桥控股,0,0,0,none,0,0
002380,科远智慧,0,0,0,none,0,0
002381,双箭股份,0,0,0,none,0,0
002382,蓝帆医疗,0,0,0,none,0,0
002383,合众思壮,0,0,0,none,0,0
002384,东山精密,0,0,0,none,0,0
002385,大北农,0,0,0,none,0,0
002386,天原股份,0,0,0,none,0,0
002387,维信诺,0,0,0,none,0,0
002388,新亚制程,0,0,0,none,0,0
002389,航天彩虹,0,0,0,none,0,0
002390,信邦制药,0,0,0,none,0,0
002391,长青股份,0,0,0,none,0,0
002392,北京利尔,0,0,0,none,0,0
002393,力生制药,0,0,0,none,0,0
002782,可立克,1292,1292,1292,TDX+BaoStock,5,0
002783,凯龙股份,1292,1292,1292,TDX+BaoStock,5,0
002785,万里石,1292,1292,1292,TDX+BaoStock,0,0
002786,银宝山新,1289,1292,1292,TDX+BaoStock,1,0
002787,华源控股,1292,1292,1292,TDX+BaoStock,3,0
002788,鹭燕医药,1292,1292,1292,TDX+BaoStock,6,0
002789,*ST建艺,1291,1292,1292,TDX+BaoStock,1,0
002790,瑞尔特,1292,1292,1292,TDX+BaoStock,6,0
002791,坚朗五金,1292,1292,1292,TDX+BaoStock,2,0
002792,通宇通讯,1292,1292,1292,TDX+BaoStock,4,0
002793,罗欣药业,1292,1292,1292,TDX+BaoStock,2,0
002795,永和智控,1288,1292,1292,TDX+BaoStock,3,0
002796,世嘉科技,1292,1292,1292,TDX+BaoStock,1,0
002797,第一创业,1292,1292,1292,TDX+BaoStock,6,0
002798,帝欧水华,1290,1292,1292,TDX+BaoStock,3,0
002799,环球印务,1292,1292,1292,TDX+BaoStock,3,0
002800,天顺股份,1288,1292,1292,TDX+BaoStock,4,0
002801,微光股份,1292,1292,1292,TDX+BaoStock,7,0
002802,洪汇新材,1292,1292,1292,TDX+BaoStock,7,0
002803,吉宏股份,1292,1292,1292,TDX+BaoStock,7,0
002805,丰元股份,1292,1292,1292,TDX+BaoStock,2,0
002806,华锋股份,1287,1292,1292,TDX+BaoStock,1,0
002807,江阴银行,1292,1292,1292,TDX+BaoStock,7,0
002808,*ST恒久,1288,1292,1292,TDX+BaoStock,2,1
002809,红墙股份,1292,1292,1292,TDX+BaoStock,5,0
002810,山东赫达,1292,1292,1292,TDX+BaoStock,6,0
002811,郑中设计,1292,1292,1292,TDX+BaoStock,7,0
002812,恩捷股份,1277,1292,1292,TDX+BaoStock,2,0
002813,路畅科技,1274,1292,1292,TDX+BaoStock,1,0
002815,崇达技术,1292,1292,1292,TDX+BaoStock,6,0
002816,*ST和科,1284,1292,1292,TDX+BaoStock,0,0
002817,黄山胶囊,1292,1292,1292,TDX+BaoStock,6,0
002818,富森美,1292,1292,1292,TDX+BaoStock,10,0
002819,东方中科,1291,1292,1292,TDX+BaoStock,2,0
002820,桂发祥,1292,1292,1292,TDX+BaoStock,6,0
002821,凯莱英,1292,1292,1292,TDX+BaoStock,5,0
002822,ST中装,1288,1292,1292,TDX+BaoStock,3,0
002823,凯中精密,1292,1292,1292,TDX+BaoStock,7,0
002824,和胜股份,1292,1292,1292,TDX+BaoStock,4,0
002825,纳尔股份,1278,1292,1292,TDX+BaoStock,6,0
002826,易明医药,1287,1292,1292,TDX+BaoStock,4,0
002827,高争民爆,1292,1292,1292,TDX+BaoStock,5,0
002828,贝肯能源,1287,1292,1292,TDX+BaoStock,5,0
002829,星网宇达,1292,1292,1292,TDX+BaoStock,3,0
002830,名雕股份,1292,1292,1292,TDX+BaoStock,6,0
002831,裕同科技,1292,1292,1292,TDX+BaoStock,9,0
002832,比音勒芬,1292,1292,1292,TDX+BaoStock,6,0
002833,弘亚数控,1292,1292,1292,TDX+BaoStock,9,0
002835,同为股份,1292,1292,1292,TDX+BaoStock,6,0
002836,新宏泽,1292,1292,1292,TDX+BaoStock,6,0
002449,国星光电,0,1292,1292,BaoStock,0,0
002451,摩恩电气,0,1292,1292,BaoStock,0,0
002452,长高电新,0,1292,1292,BaoStock,0,0
002453,华软科技,0,1292,1292,BaoStock,0,0
002454,松芝股份,0,1292,1292,BaoStock,0,0
002455,百川股份,0,1292,1292,BaoStock,0,0
002456,欧菲光,0,1292,1292,BaoStock,0,10
002457,青龙管业,0,1292,1292,BaoStock,0,0
002458,益生股份,0,1292,1292,BaoStock,0,0
002459,晶澳科技,0,0,0,none,0,0
002460,赣锋锂业,0,0,0,none,0,0
002461,珠江啤酒,0,0,0,none,0,0
002462,嘉事堂,0,0,0,none,0,0
002463,沪电股份,0,0,0,none,0,0
002465,海格通信,0,0,0,none,0,0
002466,天齐锂业,0,0,0,none,0,0
002467,二六三,0,0,0,none,0,0
002468,申通快递,0,0,0,none,0,0
002469,三维化学,0,0,0,none,0,0
002470,金正大,0,0,0,none,0,0
002471,中超控股,0,0,0,none,0,0
002472,双环传动,0,0,0,none,0,0
002474,榕基软件,0,0,0,none,0,0
002475,立讯精密,0,0,0,none,0,0
002476,宝莫股份,0,0,0,none,0,0
002478,常宝股份,0,0,0,none,0,0
002479,富春环保,0,0,0,none,0,0
002480,新筑股份,0,0,0,none,0,0
002481,双塔食品,0,0,0,none,0,0
002482,广田集团,0,0,0,none,0,0
002483,润邦股份,0,0,0,none,0,0
002484,江海股份,0,0,0,none,0,0
002485,ST雪发,0,0,0,none,0,0
002486,嘉麟杰,0,0,0,none,0,0
002487,大金重工,0,0,0,none,0,0
002488,金固股份,0,0,0,none,0,0
002489,浙江永强,0,0,0,none,0,0
002490,山东墨龙,0,0,0,none,0,0
002491,通鼎互联,0,0,0,none,0,0
002492,恒基达鑫,0,0,0,none,0,0
002493,荣盛石化,0,0,0,none,0,0
002494,华斯股份,0,0,0,none,0,0
002495,佳隆股份,0,0,0,none,0,0
002496,*ST辉丰,0,0,0,none,0,0
002497,雅化集团,0,1292,1292,BaoStock,0,0
002498,汉缆股份,0,1292,1292,BaoStock,0,0
002500,山西证券,0,1292,1292,BaoStock,0,0
002501,*ST利源,0,1292,1292,BaoStock,0,2
002506,协鑫集成,0,1292,1292,BaoStock,0,0
002507,涪陵榨菜,0,1292,1292,BaoStock,0,0
002837,英维克,1292,1292,1292,TDX+BaoStock,6,0
002838,道恩股份,1282,1292,1292,TDX+BaoStock,3,0
002839,张家港行,1292,1292,1292,TDX+BaoStock,7,0
002840,华统股份,1292,1292,1292,TDX+BaoStock,1,0
002841,视源股份,1292,1292,1292,TDX+BaoStock,7,0
002842,翔鹭钨业,1292,1292,1292,TDX+BaoStock,2,0
002843,泰嘉股份,1292,1292,1292,TDX+BaoStock,4,0
002845,同兴达,1292,0,1292,TDX,0,0
002846,英联股份,1292,0,1292,TDX,0,0
002847,盐津铺子,1292,0,1292,TDX,0,0
002848,*ST高斯,1288,0,1288,TDX,0,0
002849,威星智能,1292,0,1292,TDX,0,0
002850,科达利,1292,0,1292,TDX,0,0
002851,麦格米特,1292,0,1292,TDX,0,0
002852,道道全,1292,0,1292,TDX,0,0
002853,皮阿诺,1287,0,1287,TDX,0,0
002855,捷荣技术,1292,0,1292,TDX,0,0
002856,*ST美芝,1291,0,1291,TDX,0,0
002857,三晖电气,1292,0,1292,TDX,0,0
002858,力盛体育,1292,0,1292,TDX,0,0
002859,洁美科技,1282,0,1282,TDX,0,0
002860,星帅尔,1292,0,1292,TDX,0,0
002861,瀛通通讯,1292,0,1292,TDX,0,0
002862,实丰文化,1292,0,1292,TDX,0,0
002863,今飞凯达,1292,0,1292,TDX,0,0
002864,盘龙药业,1292,0,1292,TDX,0,0
002865,钧达股份,1292,0,1292,TDX,0,0
002866,传艺科技,1292,0,1292,TDX,0,0
002867,周大生,1292,0,1292,TDX,0,0
002868,*ST绿康,1287,0,1287,TDX,0,0
002869,金溢科技,1292,0,1292,TDX,0,0
002870,香山股份,1292,0,1292,TDX,0,0
002871,伟隆股份,1292,0,1292,TDX,0,0
002872,ST天圣,1292,0,1292,TDX,0,0
002873,新天药业,1282,0,1282,TDX,0,0
002875,安奈儿,1287,0,1287,TDX,0,0
002876,三利谱,1292,0,1292,TDX,0,0
002877,智能自控,1292,0,1292,TDX,0,0
002878,元隆雅图,1288,0,1288,TDX,0,0
002879,长缆科技,1292,1292,1292,TDX+BaoStock,7,0
002880,卫光生物,1287,1292,1292,TDX+BaoStock,6,0
002881,美格智能,1292,1292,1292,TDX+BaoStock,2,0
002882,金龙羽,1292,1292,1292,TDX+BaoStock,6,0
002883,*ST中设,1286,1292,1292,TDX+BaoStock,5,0
002884,凌霄泵业,1292,1292,1292,TDX+BaoStock,6,0
002885,京泉华,1292,1292,1292,TDX+BaoStock,2,0
002886,沃特股份,1292,1292,1292,TDX+BaoStock,2,0
002887,绿茵生态,1292,1292,1292,TDX+BaoStock,5,0
002888,惠威科技,1292,1292,1292,TDX+BaoStock,4,0
002889,东方嘉盛,1292,1292,1292,TDX+BaoStock,5,0
002946,新乳业,1292,1292,1292,TDX+BaoStock,3,0
002947,恒铭达,1292,1292,1292,TDX+BaoStock,7,0
002948,青岛银行,1286,1292,1292,TDX+BaoStock,7,0
002949,华阳国际,1292,1292,1292,TDX+BaoStock,6,0
002950,奥美医疗,1292,1292,1292,TDX+BaoStock,5,0
002951,金时科技,1289,1292,1292,TDX+BaoStock,5,0
002952,亚世光电,1292,1292,1292,TDX+BaoStock,4,0
002953,日丰股份,1292,1292,1292,TDX+BaoStock,5,0
002955,鸿合科技,1288,1292,1292,TDX+BaoStock,4,0
002956,西麦食品,1292,1292,1292,TDX+BaoStock,6,0
002957,科瑞技术,1292,0,1292,TDX,0,0
002958,青农商行,1292,0,1292,TDX,0,0
002959,小熊电器,1292,0,1292,TDX,0,0
002960,青鸟智控,1292,0,1292,TDX,0,0
002961,瑞达期货,1292,0,1292,TDX,0,0
002962,五方光电,1292,0,1292,TDX,0,0
002963,豪尔赛,1292,0,1292,TDX,0,0
002965,祥鑫科技,1292,0,1292,TDX,0,0
002966,苏州银行,1292,0,1292,TDX,0,0
002967,广电计量,1292,0,1292,TDX,0,0
002968,新大正,1282,0,1282,TDX,0,0
002969,嘉美包装,1279,0,1279,TDX,0,0
002970,锐明技术,1292,0,1292,TDX,0,0
002971,和远气体,1292,0,1292,TDX,0,0
002972,科安达,1292,0,1292,TDX,0,0
002973,侨银股份,1292,0,1292,TDX,0,0
002975,博杰股份,1292,0,1292,TDX,0,0
002976,瑞玛精密,1292,0,1292,TDX,0,0
002977,*ST天箭,1291,0,1291,TDX,0,0
002978,安宁股份,1292,0,1292,TDX,0,0
002979,雷赛智能,1292,0,1292,TDX,0,0
002980,华盛昌,1292,0,1292,TDX,0,0
002981,朝阳科技,1292,0,1292,TDX,0,0
002982,湘佳股份,1292,0,1292,TDX,0,0
002983,芯瑞达,1292,0,1292,TDX,0,0
002984,森麒麟,1292,0,1292,TDX,0,0
002985,北摩高科,1292,0,1292,TDX,0,0
002986,宇新股份,1292,0,1292,TDX,0,0
002987,京北方,1292,0,1292,TDX,0,0
002988,豪美新材,1292,0,1292,TDX,0,0
002989,中天精装,1290,0,1290,TDX,0,0
002990,盛视科技,1292,0,1292,TDX,0,0
002991,甘源食品,1292,0,1292,TDX,0,0
002992,宝明科技,1292,0,1292,TDX,0,0
002993,奥海科技,1292,0,1292,TDX,0,0
002995,天地在线,1283,0,1283,TDX,0,0
002996,顺博合金,1292,0,1292,TDX,0,0
002997,瑞鹄模具,1292,0,1292,TDX,0,0
002998,优彩资源,1292,0,1292,TDX,0,0
002999,天禾股份,1292,0,1292,TDX,0,0
300009,安科生物,1292,1292,1292,TDX+BaoStock,7,0
300010,ST豆神,1288,1292,1292,TDX+BaoStock,2,0
300011,鼎汉技术,1292,1292,1292,TDX+BaoStock,1,0
300012,华测检测,1292,1292,1292,TDX+BaoStock,4,0
300013,新宁物流,1285,1292,1292,TDX+BaoStock,1,0
300014,亿纬锂能,1292,1292,1292,TDX+BaoStock,3,0
300015,爱尔眼科,1292,1292,1292,TDX+BaoStock,7,0
300016,北陆药业,1292,1292,1292,TDX+BaoStock,5,0
300017,网宿科技,1292,1292,1292,TDX+BaoStock,5,0
300018,中元股份,1282,1292,1292,TDX+BaoStock,4,0
300019,硅宝科技,1292,1292,1292,TDX+BaoStock,7,0
300020,ST银江,1290,1292,1292,TDX+BaoStock,1,0
300021,大禹节水,1292,1292,1292,TDX+BaoStock,6,0
300022,吉峰科技,1287,1292,1292,TDX+BaoStock,1,0
300024,机器人,1292,1292,1292,TDX+BaoStock,1,0
300025,华星创业,1292,1292,1292,TDX+BaoStock,1,0
300026,红日药业,1292,1292,1292,TDX+BaoStock,6,0
300027,ST华谊,1291,1292,1292,TDX+BaoStock,1,0
300029,*ST天龙,1286,1292,1292,TDX+BaoStock,1,1
300030,阳普医疗,1292,1292,1292,TDX+BaoStock,2,0
300031,宝通科技,1292,1292,1292,TDX+BaoStock,3,0
300032,金龙机电,1292,1292,1292,TDX+BaoStock,1,0
300033,同花顺,1292,1292,1292,TDX+BaoStock,7,0
300034,钢研高纳,1292,1292,1292,TDX+BaoStock,4,0
300035,中科电气,1292,1292,1292,TDX+BaoStock,5,0
300036,超图软件,1292,1292,1292,TDX+BaoStock,2,0
300037,新宙邦,1292,1292,1292,TDX+BaoStock,7,0
300039,上海凯宝,1292,1292,1292,TDX+BaoStock,6,0
300040,九洲集团,1292,1292,1292,TDX+BaoStock,6,0
300041,回天新材,1292,1292,1292,TDX+BaoStock,5,0
300042,朗科科技,1292,1292,1292,TDX+BaoStock,1,0
300043,星辉娱乐,1292,1292,1292,TDX+BaoStock,1,0
300044,*ST赛为,1288,1292,1292,TDX+BaoStock,1,0
300045,华力创通,1292,1292,1292,TDX+BaoStock,1,0
300046,台基股份,1287,1292,1292,TDX+BaoStock,1,0
300047,天源迪科,1292,1292,1292,TDX+BaoStock,1,0
300048,合康新能,1292,1292,1292,TDX+BaoStock,1,0
300049,福瑞医科,1292,1292,1292,TDX+BaoStock,2,0
300050,世纪鼎利,1292,1292,1292,TDX+BaoStock,1,0
300051,琏升科技,1275,1292,1292,TDX+BaoStock,1,0
300052,中青宝,1281,1292,1292,TDX+BaoStock,1,0
300053,航宇微,1292,1292,1292,TDX+BaoStock,1,0
300054,鼎龙股份,1292,1292,1292,TDX+BaoStock,1,0
300055,万邦达,1292,1292,1292,TDX+BaoStock,1,0
300056,中创环保,1292,1292,1292,TDX+BaoStock,1,0
300057,万顺新材,1292,1292,1292,TDX+BaoStock,3,0
300058,蓝色光标,1292,1292,1292,TDX+BaoStock,4,0
300059,东方财富,1292,1292,1292,TDX+BaoStock,4,0
300061,旗天科技,1292,1292,1292,TDX+BaoStock,1,0
300062,中能电气,1292,1292,1292,TDX+BaoStock,2,0
002612,朗姿股份,0,1292,1292,BaoStock,0,0
002613,北玻股份,0,1292,1292,BaoStock,0,0
002614,奥佳华,0,1292,1292,BaoStock,0,0
002615,哈尔斯,0,0,0,none,0,0
002616,长青集团,0,0,0,none,0,0
002617,露笑科技,0,0,0,none,0,0
002620,*ST瑞和,0,0,0,none,0,0
002622,皓宸医疗,0,0,0,none,0,0
002623,亚玛顿,0,0,0,none,0,0
002624,完美世界,0,0,0,none,0,0
002625,光启技术,0,0,0,none,0,0
002626,金达威,0,0,0,none,0,0
002627,三峡旅游,0,0,0,none,0,0
002628,成都路桥,0,0,0,none,0,0
002629,仁智股份,0,0,0,none,0,0
002630,*ST华西,0,0,0,none,0,0
002631,德尔未来,0,0,0,none,0,0
002632,道明光学,0,0,0,none,0,0
002633,申科股份,0,0,0,none,0,0
002634,*ST棒杰,0,0,0,none,0,0
002635,安洁科技,0,0,0,none,0,0
002636,金安国纪,0,0,0,none,0,0
002637,赞宇科技,0,0,0,none,0,0
002638,勤上股份,0,0,0,none,0,0
002639,雪人集团,0,0,0,none,0,0
002640,跨境通,0,0,0,none,0,0
002641,公元股份,0,0,0,none,0,0
002642,荣联科技,0,0,0,none,0,0
002643,万润股份,0,0,0,none,0,0
002644,佛慈制药,0,0,0,none,0,0
002645,华宏科技,0,0,0,none,0,0
002646,天佑德酒,0,0,0,none,0,0
002647,仁东控股,0,0,0,none,0,0
002648,卫星化学,0,0,0,none,0,0
002649,博彦科技,0,0,0,none,0,0
002650,ST加加,0,0,0,none,0,0
002651,利君股份,0,0,0,none,0,0
002652,扬子新材,0,0,0,none,0,0
002653,海思科,0,0,0,none,0,0
002654,万润科技,0,0,0,none,0,0
002655,共达电声,0,0,0,none,0,0
002656,*ST摩登,0,0,0,none,0,0
002657,中科金财,0,0,0,none,0,0
002658,雪迪龙,0,0,0,none,0,0
002659,凯文教育,0,0,0,none,0,0
002660,茂硕电源,0,0,0,none,0,0
002661,克明食品,0,0,0,none,0,0
002662,峰璟股份,0,0,0,none,0,0
002663,普邦股份,0,0,0,none,0,0
002664,信质集团,0,0,0,none,0,0
300063,天龙集团,1292,1292,1292,TDX+BaoStock,1,0
300065,海兰信,1282,1292,1292,TDX+BaoStock,2,0
300066,三川智慧,1292,1292,1292,TDX+BaoStock,6,0
300067,安诺其,1283,1292,1292,TDX+BaoStock,2,0
300068,ST南都,1286,1292,1292,TDX+BaoStock,2,0
300069,金利华电,1270,1292,1292,TDX+BaoStock,1,1
300070,碧水源,1287,1292,1292,TDX+BaoStock,5,0
300071,福石控股,1289,1292,1292,TDX+BaoStock,1,0
300072,海新能科,1292,1292,1292,TDX+BaoStock,1,0
300073,当升科技,1292,1292,1292,TDX+BaoStock,5,0
300074,华平股份,1292,1292,1292,TDX+BaoStock,1,0
300075,数字政通,1292,1292,1292,TDX+BaoStock,2,0
300076,*ST宁视,1291,1292,1292,TDX+BaoStock,1,0
300077,国民技术,1287,1292,1292,TDX+BaoStock,1,0
300078,思创智联,1292,1292,1292,TDX+BaoStock,1,0
300079,数码视讯,1292,1292,1292,TDX+BaoStock,1,0
300080,易成新能,1292,1292,1292,TDX+BaoStock,1,0
300081,ST恒信,1291,1292,1292,TDX+BaoStock,1,0
300082,奥克股份,1292,1292,1292,TDX+BaoStock,3,0
300083,创世纪,1282,1292,1292,TDX+BaoStock,1,0
300084,海默科技,1285,1292,1292,TDX+BaoStock,1,0
300085,银之杰,1292,1292,1292,TDX+BaoStock,1,0
300086,康芝药业,1292,1292,1292,TDX+BaoStock,1,0
300087,荃银高科,1289,1292,1292,TDX+BaoStock,5,0
300088,长信科技,1292,1292,1292,TDX+BaoStock,6,0
300091,*ST金灵,1290,1292,1292,TDX+BaoStock,2,0
300092,科新机电,1292,1292,1292,TDX+BaoStock,5,0
300093,*ST金刚,1290,1292,1292,TDX+BaoStock,2,0
300094,国联水产,1292,1292,1292,TDX+BaoStock,1,0
300095,华伍股份,1292,1292,1292,TDX+BaoStock,6,0
300096,ST易联众,1291,1292,1292,TDX+BaoStock,1,0
300097,智云股份,1290,1292,1292,TDX+BaoStock,1,0
300098,高新兴,1292,1292,1292,TDX+BaoStock,1,0
300099,尤洛卡,1292,1292,1292,TDX+BaoStock,8,0
300100,双林股份,1292,1292,1292,TDX+BaoStock,4,0
300101,振芯科技,1292,1292,1292,TDX+BaoStock,1,0
300102,乾照光电,1292,1292,1292,TDX+BaoStock,1,0
300103,达刚控股,1287,1292,1292,TDX+BaoStock,1,0
300105,龙源技术,1292,1292,1292,TDX+BaoStock,5,0
300106,西部牧业,1292,1292,1292,TDX+BaoStock,1,0
300107,建新股份,1292,1292,1292,TDX+BaoStock,4,0
300109,新开源,1292,1292,1292,TDX+BaoStock,5,0
300110,华仁药业,1292,1292,1292,TDX+BaoStock,3,0
300111,向日葵,1282,1292,1292,TDX+BaoStock,1,0
300112,万讯自控,1292,1292,1292,TDX+BaoStock,5,0
300113,顺网科技,1292,1292,1292,TDX+BaoStock,4,0
300115,长盈精密,1292,1292,1292,TDX+BaoStock,3,0
300118,东方日升,1292,1292,1292,TDX+BaoStock,4,0
300119,瑞普生物,1292,1292,1292,TDX+BaoStock,6,0
300120,经纬辉开,1292,1292,1292,TDX+BaoStock,3,0
002723,小崧股份,0,1292,1292,BaoStock,0,0
002724,海洋王,0,1292,1292,BaoStock,0,0
002725,跃岭股份,0,1292,1292,BaoStock,0,5
002726,ST龙大,0,1292,1292,BaoStock,0,1
002727,一心堂,0,1292,1292,BaoStock,0,0
002728,特一药业,0,1292,1292,BaoStock,0,0
002729,好利科技,0,1292,1292,BaoStock,0,10
002730,电光科技,0,1292,1292,BaoStock,0,0
002731,ST萃华,0,1292,1292,BaoStock,0,11
002732,燕塘乳业,0,1292,1292,BaoStock,0,0
002733,雄韬股份,0,1292,1292,BaoStock,0,0
002734,利民股份,0,1292,1292,BaoStock,0,0
002735,王子新材,0,1292,1292,BaoStock,0,9
002736,国信证券,0,1292,1292,BaoStock,0,10
002737,葵花药业,0,1292,1292,BaoStock,0,0
002738,中矿资源,0,1292,1292,BaoStock,0,0
002739,儒意电影,0,1292,1292,BaoStock,0,5
002741,光华科技,0,1292,1292,BaoStock,0,0
002742,三圣股份,0,1292,1292,BaoStock,0,4
002743,富煌钢构,0,1292,1292,BaoStock,0,10
002745,木林森,0,1292,1292,BaoStock,0,0
002746,仙坛股份,0,0,0,none,0,0
002747,埃斯顿,0,0,0,none,0,0
002748,世龙实业,0,0,0,none,0,0
002749,国光股份,0,0,0,none,0,0
002752,昇兴股份,0,0,0,none,0,0
002753,永东股份,0,0,0,none,0,0
002755,奥赛康,0,0,0,none,0,0
002756,永兴材料,0,0,0,none,0,0
002757,南兴股份,0,0,0,none,0,0
002758,浙农股份,0,0,0,none,0,0
002759,天际股份,0,0,0,none,0,0
002760,凤形股份,0,0,0,none,0,0
002761,浙江建投,0,0,0,none,0,0
002762,*ST金比,0,0,0,none,0,0
002763,汇洁股份,0,0,0,none,0,0
002765,蓝黛科技,0,0,0,none,0,0
002766,索菱股份,0,0,0,none,0,0
002767,先锋电子,0,0,0,none,0,0
002768,国恩股份,0,0,0,none,0,0
002769,普路通,0,0,0,none,0,0
002771,真视通,0,0,0,none,0,0
002772,众兴菌业,0,0,0,none,0,0
002773,康弘药业,0,0,0,none,0,0
002774,快意电梯,0,0,0,none,0,0
002775,文科股份,0,0,0,none,0,0
002777,久远银海,0,0,0,none,0,0
002778,中晟高科,0,0,0,none,0,0
002779,中坚科技,0,0,0,none,0,0
002780,三夫户外,0,0,0,none,0,0
300172,中电环保,1292,1292,1292,TDX+BaoStock,5,0
300173,ST福能,1291,1292,1292,TDX+BaoStock,1,0
300174,元力股份,1283,1292,1292,TDX+BaoStock,7,0
300175,ST朗源,1286,1292,1292,TDX+BaoStock,1,0
300176,鸿特科技,1292,1292,1292,TDX+BaoStock,1,0
300177,中海达,1292,1292,1292,TDX+BaoStock,1,0
300179,四方达,1292,1292,1292,TDX+BaoStock,4,0
300180,华峰超纤,1292,1292,1292,TDX+BaoStock,1,0
300181,佐力药业,1292,1292,1292,TDX+BaoStock,6,0
300182,捷成股份,1289,1292,1292,TDX+BaoStock,1,0
300183,东软载波,1292,1292,1292,TDX+BaoStock,6,0
300184,力源信息,1292,1292,1292,TDX+BaoStock,1,0
300185,通裕重工,1290,1292,1292,TDX+BaoStock,5,0
300187,永清环保,1292,1292,1292,TDX+BaoStock,6,0
300188,国投智能,1292,1292,1292,TDX+BaoStock,3,0
300189,神农种业,1284,1292,1292,TDX+BaoStock,1,0
300190,维尔利,1292,1292,1292,TDX+BaoStock,4,0
300191,潜能恒信,1292,1292,1292,TDX+BaoStock,1,0
300192,科德教育,1292,1292,1292,TDX+BaoStock,7,0
300193,佳士科技,1292,1292,1292,TDX+BaoStock,7,0
300194,福安药业,1292,1292,1292,TDX+BaoStock,5,0
300195,长荣股份,1292,1292,1292,TDX+BaoStock,1,0
300196,长海股份,1292,1292,1292,TDX+BaoStock,7,0
300197,节能铁汉,1282,1292,1292,TDX+BaoStock,1,0
300198,*ST纳川,1287,1292,1292,TDX+BaoStock,1,0
300199,翰宇药业,1292,1292,1292,TDX+BaoStock,1,0
300200,高盟新材,1292,1292,1292,TDX+BaoStock,5,0
300201,海伦哲,1251,1292,1292,TDX+BaoStock,3,0
300203,聚光科技,1292,1292,1292,TDX+BaoStock,2,0
300204,舒泰神,1292,1292,1292,TDX+BaoStock,1,0
300205,*ST天喻,1290,1292,1292,TDX+BaoStock,1,0
300206,理邦仪器,1292,1292,1292,TDX+BaoStock,7,0
300207,欣旺达,1292,1292,1292,TDX+BaoStock,3,0
300209,行云科技,1288,1292,1292,TDX+BaoStock,2,0
300210,森远股份,1290,1292,1292,TDX+BaoStock,1,0
300211,*ST亿通,1291,1292,1292,TDX+BaoStock,1,0
300212,*ST易录,1291,1292,1292,TDX+BaoStock,1,0
300213,佳讯飞鸿,1292,1292,1292,TDX+BaoStock,6,0
300214,日科化学,1292,1292,1292,TDX+BaoStock,5,0
300215,电科院,1292,1292,1292,TDX+BaoStock,3,0
300217,东方电热,1292,1292,1292,TDX+BaoStock,3,0
300218,安利股份,1292,1292,1292,TDX+BaoStock,6,0
300219,鸿利智汇,1292,1292,1292,TDX+BaoStock,3,0
300220,金运激光,1290,1292,1292,TDX+BaoStock,1,0
300221,银禧科技,1292,1292,1292,TDX+BaoStock,1,0
300222,科大智能,1292,1292,1292,TDX+BaoStock,1,0
300223,北京君正,1292,1292,1292,TDX+BaoStock,1,0
300224,正海磁材,1292,1292,1292,TDX+BaoStock,5,0
300225,*ST金泰,1251,1292,1292,TDX+BaoStock,1,0
300226,上海钢联,1292,1292,1292,TDX+BaoStock,3,0
003000,劲仔食品,0,1292,1292,BaoStock,0,0
003001,中岩大地,0,1292,1292,BaoStock,0,0
003002,壶化股份,0,1292,1292,BaoStock,0,0
003003,天元股份,0,1292,1292,BaoStock,0,0
003004,*ST声迅,0,1292,1292,BaoStock,0,1
003005,竞业达,0,1292,1292,BaoStock,0,5
003006,百亚股份,0,1292,1292,BaoStock,0,0
003007,直真科技,0,1292,1292,BaoStock,0,0
003008,开普检测,0,1292,1292,BaoStock,0,0
003009,中天火箭,0,1292,1292,BaoStock,0,0
003010,若羽臣,0,1292,1292,BaoStock,0,0
003011,海象新材,0,1292,1292,BaoStock,0,0
003012,东鹏控股,0,1292,1292,BaoStock,0,0
003013,地铁设计,0,1292,1292,BaoStock,0,10
003015,日久光电,0,1292,1292,BaoStock,0,0
003016,欣贺股份,0,1292,1292,BaoStock,0,0
003017,大洋生物,0,1292,1292,BaoStock,0,0
003018,金富科技,0,1292,1292,BaoStock,0,0
003019,宸展光电,0,1292,1292,BaoStock,0,0
003020,立方制药,0,1292,1292,BaoStock,0,0
003021,兆威机电,0,1292,1292,BaoStock,0,0
003022,联泓新科,0,1292,1292,BaoStock,0,0
003023,彩虹集团,0,1292,1292,BaoStock,0,0
003025,思进智能,0,1292,1292,BaoStock,0,0
003026,中晶科技,0,1292,1292,BaoStock,0,0
003027,同兴科技,0,1292,1292,BaoStock,0,0
003028,振邦智能,0,1292,1292,BaoStock,0,0
003029,吉大正元,0,1292,1292,BaoStock,0,0
003030,祖名股份,0,1290,1290,BaoStock,0,0
003031,中瓷电子,0,1292,1292,BaoStock,0,10
003032,*ST传智,0,1286,1286,BaoStock,0,1
003033,征和工业,0,1287,1287,BaoStock,0,0
003035,南网能源,0,1281,1281,BaoStock,0,0
003036,泰坦股份,0,1274,1274,BaoStock,0,0
003037,三和管桩,0,1269,1269,BaoStock,0,0
003038,鑫铂股份,0,1265,1265,BaoStock,0,0
003039,顺控发展,0,1252,1252,BaoStock,0,5
003040,楚天龙,0,1242,1242,BaoStock,0,0
