sell_date,sell_price,return_pct,max_return_pct,sell_type,d0_vol_ratio,d0_upper_shadow,d1_gap,buy_date,code,board,board_type,n_limit
2025-08-20 00:00:00,60.5,17.48,17.48,take_profit,5.16,0.0,-2.05,2025-07-29 00:00:00,002281,深主板,main,2
2024-08-20 00:00:00,3.56,-8.72,3.08,stop_loss,6.04,0.0,0.0,2024-07-29 00:00:00,002283,深主板,main,2
2025-10-13 00:00:00,6.28,-8.05,5.42,stop_loss,5.23,0.0,1.64,2025-08-20 00:00:00,002283,深主板,main,2
2026-02-05 00:00:00,7.97,15.67,18.29,take_profit,2.42,0.0,-1.15,2026-01-23 00:00:00,002283,深主板,main,2
2024-09-30 00:00:00,8.26,15.04,15.74,take_profit,9.4,0.1502,-1.51,2024-09-24 00:00:00,002284,深主板,main,2
2024-08-09 00:00:00,2.17,23.3,23.3,take_profit,2.28,0.0,0.0,2024-08-07 00:00:00,002285,深主板,main,2
2024-09-23 00:00:00,1.97,4.23,11.11,trailing_stop,3.07,0.0,-3.08,2024-09-06 00:00:00,002285,深主板,main,2
2025-12-25 00:00:00,2.99,-8.84,9.76,stop_loss,2.09,0.0,-2.96,2025-12-17 00:00:00,002285,深主板,main,2
2026-03-23 00:00:00,3.02,-11.44,7.62,stop_loss,2.53,0.0,0.0,2026-03-18 00:00:00,002285,深主板,main,2
2025-11-18 00:00:00,10.0,-11.58,3.36,stop_loss,3.53,0.0,1.71,2025-11-12 00:00:00,002286,深主板,main,2
2026-02-26 00:00:00,11.61,17.27,17.27,take_profit,5.21,0.0,0.3,2026-01-07 00:00:00,002286,深主板,main,2
2026-03-02 00:00:00,10.81,4.65,12.39,trailing_stop,2.02,0.0,-1.9,2026-02-05 00:00:00,002286,深主板,main,2
2026-03-03 00:00:00,10.15,-8.97,0.0,stop_loss,2.28,0.0,-3.96,2026-02-27 00:00:00,002286,深主板,main,2
2025-04-24 00:00:00,23.722,4.03,13.11,trailing_stop,4.68,0.0,-1.21,2025-04-11 00:00:00,002287,深主板,main,2
2025-07-31 00:00:00,31.321,25.03,25.03,take_profit,7.23,0.0,0.0,2025-07-22 00:00:00,002287,深主板,main,2
2024-03-22 00:00:00,14.1,0.21,7.68,trailing_stop,2.96,0.0,0.93,2024-03-14 00:00:00,002290,深主板,main,2
2024-10-30 00:00:00,14.87,3.77,15.14,trailing_stop,2.43,0.0,-0.42,2024-10-25 00:00:00,002290,深主板,main,2
2025-06-13 00:00:00,31.23,-10.08,7.0,stop_loss,2.14,0.0,1.88,2025-06-05 00:00:00,002290,深主板,main,2
2026-01-22 00:00:00,64.13,7.13,14.63,trailing_stop,2.2,0.0,1.17,2026-01-15 00:00:00,002290,深主板,main,2
2024-09-30 00:00:00,5.68,24.29,24.29,take_profit,2.6,0.0,-1.08,2024-09-19 00:00:00,002291,深主板,main,2
2025-05-22 00:00:00,6.6,1.23,11.2,trailing_stop,3.33,0.0,-0.91,2025-05-19 00:00:00,002291,深主板,main,2
2025-10-17 00:00:00,6.81,4.93,12.48,trailing_stop,3.76,0.0,-3.42,2025-09-29 00:00:00,002291,深主板,main,2
2025-03-18 00:00:00,11.06,5.94,14.75,trailing_stop,2.16,0.0,0.0,2025-03-12 00:00:00,002292,深主板,main,2
2025-06-13 00:00:00,10.56,7.76,18.16,trailing_stop,4.94,0.0,0.31,2025-05-21 00:00:00,002292,深主板,main,2
2026-04-03 00:00:00,66.4,7.62,15.06,trailing_stop,2.24,0.0,-0.29,2026-03-30 00:00:00,002294,深主板,main,2
2024-04-03 00:00:00,7.51,5.77,19.72,trailing_stop,2.67,0.0,-0.98,2024-04-02 00:00:00,002295,深主板,main,2
2024-07-04 00:00:00,9.56,-8.17,0.0,stop_loss,2.86,0.0,0.97,2024-07-01 00:00:00,002296,深主板,main,2
2024-11-28 00:00:00,10.65,7.68,15.07,trailing_stop,4.93,0.0,1.02,2024-11-21 00:00:00,002296,深主板,main,2
2024-06-04 00:00:00,6.85,-9.75,0.0,stop_loss,3.16,0.0,-2.57,2024-05-31 00:00:00,002297,深主板,main,2
2025-01-02 00:00:00,6.54,-11.98,0.0,stop_loss,9.72,0.0,-0.13,2024-12-30 00:00:00,002297,深主板,main,2
2024-02-29 00:00:00,4.26,2.4,10.34,trailing_stop,2.93,0.0,0.73,2024-02-22 00:00:00,002298,深主板,main,2
2024-09-30 00:00:00,4.81,17.6,17.85,take_profit,3.61,0.0,-0.49,2024-09-23 00:00:00,002298,深主板,main,2
2025-08-13 00:00:00,9.42,22.5,22.5,take_profit,2.05,0.0,1.45,2025-07-28 00:00:00,002298,深主板,main,2
2026-05-21 00:00:00,10.58,-5.2,7.62,end_of_data,2.45,0.0,0.45,2026-05-08 00:00:00,002298,深主板,main,2
2025-01-02 00:00:00,13.27,-9.11,2.12,stop_loss,2.61,0.0,-2.67,2024-12-04 00:00:00,002299,深主板,main,2
2026-03-09 00:00:00,11.57,21.15,21.15,take_profit,2.18,0.0,-0.1,2026-02-05 00:00:00,002300,深主板,main,2
2024-11-28 00:00:00,8.08,25.47,25.47,take_profit,5.05,0.0,-3.16,2024-11-27 00:00:00,002301,深主板,main,4
2026-04-28 00:00:00,6.83,-9.18,0.0,stop_loss,2.65,0.0,0.94,2026-04-24 00:00:00,002301,深主板,main,2
2024-02-02 00:00:00,5.76,-9.15,2.84,stop_loss,3.63,0.0,0.32,2024-01-26 00:00:00,002302,深主板,main,2
2026-03-19 00:00:00,6.09,-8.56,1.65,stop_loss,4.71,0.0,-0.89,2026-02-11 00:00:00,002302,深主板,main,2
2024-11-27 00:00:00,3.553,0.57,11.32,trailing_stop,4.16,0.0,0.28,2024-11-22 00:00:00,002303,深主板,main,2
2025-10-17 00:00:00,4.254,-8.99,0.0,stop_loss,2.67,0.0,0.86,2025-09-22 00:00:00,002303,深主板,main,2
2026-02-13 00:00:00,54.07,-8.04,0.0,stop_loss,2.75,0.0,-1.71,2026-01-30 00:00:00,002304,深主板,main,2
2024-04-29 00:00:00,1.8,20.0,20.0,take_profit,2.8,0.0,0.67,2024-04-26 00:00:00,002305,深主板,main,5
2024-07-08 00:00:00,1.47,-8.13,6.87,stop_loss,2.75,0.0,-1.23,2024-06-26 00:00:00,002305,深主板,main,2
2024-10-21 00:00:00,1.89,-8.7,0.0,stop_loss,2.21,0.0,0.0,2024-10-17 00:00:00,002305,深主板,main,2
2024-12-24 00:00:00,2.22,-10.48,0.0,stop_loss,2.3,0.0,-2.75,2024-12-23 00:00:00,002305,深主板,main,2
2024-10-08 00:00:00,3.07,13.7,24.07,trailing_stop,3.76,0.0,1.5,2024-09-25 00:00:00,002306,深主板,main,2
2025-03-05 00:00:00,2.57,-10.45,2.44,stop_loss,2.88,0.0,-0.35,2025-02-28 00:00:00,002306,深主板,main,2
2025-03-19 00:00:00,3.19,6.69,19.73,trailing_stop,4.33,0.0,1.01,2025-03-17 00:00:00,002306,深主板,main,2
2025-03-12 00:00:00,4.28,0.23,7.26,trailing_stop,2.76,0.0,-0.47,2025-02-25 00:00:00,002307,深主板,main,2
2024-03-27 00:00:00,1.6,-9.09,0.0,stop_loss,4.92,0.0,-1.12,2024-03-18 00:00:00,002310,深主板,main,2
2026-03-04 00:00:00,13.2,1.54,8.85,trailing_stop,3.63,0.0,1.88,2026-02-25 00:00:00,002312,深主板,main,2
2025-09-23 00:00:00,10.95,-13.16,5.47,stop_loss,2.32,0.0,1.53,2025-09-11 00:00:00,002313,深主板,main,2
2024-12-17 00:00:00,2.7,-12.34,0.0,stop_loss,2.01,0.0,0.33,2024-12-12 00:00:00,002314,深主板,main,2
2026-04-22 00:00:00,2.5,-9.09,4.36,stop_loss,3.57,0.0,0.36,2026-04-15 00:00:00,002314,深主板,main,2
2024-04-08 00:00:00,22.4475,-10.28,7.1,stop_loss,2.62,0.0,0.39,2024-03-04 00:00:00,002315,深主板,main,2
2024-05-10 00:00:00,23.6532,2.56,10.57,trailing_stop,3.35,0.0,-2.5,2024-04-25 00:00:00,002315,深主板,main,2
2024-11-15 00:00:00,28.6766,15.14,21.73,take_profit,2.08,0.0,-1.02,2024-11-12 00:00:00,002315,深主板,main,2
2025-03-10 00:00:00,33.2425,-9.72,0.0,stop_loss,2.32,0.0,2.0,2025-03-07 00:00:00,002315,深主板,main,2
2024-08-20 00:00:00,11.1497,-11.0,0.0,stop_loss,4.31,0.0,-1.32,2024-08-13 00:00:00,002317,深主板,main,2
2025-01-10 00:00:00,11.4351,-11.3,0.0,stop_loss,3.04,0.0,0.08,2025-01-07 00:00:00,002317,深主板,main,2
2025-05-23 00:00:00,13.6198,17.39,17.39,take_profit,3.62,0.0,-0.42,2025-04-23 00:00:00,002317,深主板,main,2
2026-01-21 00:00:00,21.12,0.28,8.02,trailing_stop,2.82,0.0,0.86,2026-01-06 00:00:00,002317,深主板,main,2
2025-07-01 00:00:00,12.37,9.18,16.15,trailing_stop,6.5,0.0,-1.56,2025-06-16 00:00:00,002319,深主板,main,2
2025-08-14 00:00:00,12.36,-10.24,8.35,stop_loss,2.79,0.0,-0.72,2025-07-25 00:00:00,002319,深主板,main,2
2025-01-02 00:00:00,6.24,-10.34,4.74,stop_loss,2.43,0.0,-1.69,2024-12-12 00:00:00,002320,深主板,main,2
2024-08-16 00:00:00,1.57,0.64,7.69,trailing_stop,2.22,0.0,0.0,2024-07-22 00:00:00,002321,深主板,main,2
2024-11-01 00:00:00,2.27,3.18,12.27,trailing_stop,3.26,0.0,1.38,2024-10-31 00:00:00,002321,深主板,main,2
2024-07-18 00:00:00,1.09,-8.4,6.72,stop_loss,5.23,0.0,0.0,2024-06-21 00:00:00,002323,深主板,main,2
2024-09-25 00:00:00,1.39,11.2,21.6,trailing_stop,2.36,0.0,0.0,2024-09-24 00:00:00,002323,深主板,main,2
2025-05-14 00:00:00,1.54,6.21,15.17,trailing_stop,2.61,0.0,0.0,2025-04-29 00:00:00,002323,深主板,main,2
2026-01-30 00:00:00,1.69,-9.63,0.0,stop_loss,3.06,0.0,0.54,2026-01-26 00:00:00,002323,深主板,main,2
2026-03-18 00:00:00,3.03,18.82,18.82,take_profit,2.24,0.0,0.39,2026-03-16 00:00:00,002323,深主板,main,2
2025-07-30 00:00:00,12.12,4.12,11.17,trailing_stop,3.99,0.0,1.66,2025-07-08 00:00:00,002324,深主板,main,2
2026-04-27 00:00:00,14.78,-16.02,0.57,stop_loss,2.62,0.0,1.68,2026-04-21 00:00:00,002324,深主板,main,2
2024-06-04 00:00:00,9.12,-8.53,5.82,stop_loss,2.61,0.0,1.01,2024-04-29 00:00:00,002326,深主板,main,2
2026-01-20 00:00:00,26.93,1.16,8.68,trailing_stop,2.31,0.0,-1.63,2025-12-29 00:00:00,002326,深主板,main,2
2026-03-03 00:00:00,22.6,-12.71,2.36,stop_loss,3.44,0.0,-10.01,2026-02-24 00:00:00,002326,深主板,main,2
2024-06-03 00:00:00,4.68,-10.34,5.94,stop_loss,16.21,0.0,-2.43,2024-05-09 00:00:00,002328,深主板,main,2
2025-02-18 00:00:00,6.65,15.05,15.05,take_profit,3.27,0.0,0.0,2025-01-15 00:00:00,002328,深主板,main,2
2025-03-19 00:00:00,6.54,0.93,9.72,trailing_stop,5.4,0.0,-2.56,2025-02-19 00:00:00,002328,深主板,main,2
2025-10-13 00:00:00,6.24,-8.5,5.43,stop_loss,4.4,0.0,0.59,2025-08-13 00:00:00,002328,深主板,main,2
2025-12-11 00:00:00,3.95,-8.35,0.0,stop_loss,4.62,0.0,0.23,2025-12-10 00:00:00,002329,深主板,main,2
2025-12-29 00:00:00,5.02,-8.23,0.0,stop_loss,3.23,0.0,-1.8,2025-12-24 00:00:00,002330,深主板,main,2
2024-08-02 00:00:00,6.98,-9.0,0.0,stop_loss,2.43,0.0,1.19,2024-07-29 00:00:00,002331,深主板,main,2
2025-05-14 00:00:00,9.16,10.36,20.24,trailing_stop,9.5,0.0,0.73,2025-05-13 00:00:00,002331,深主板,main,2
2026-04-27 00:00:00,9.27,7.29,14.7,trailing_stop,4.4,0.0,-3.79,2026-04-21 00:00:00,002331,深主板,main,2
2025-09-18 00:00:00,5.45,-8.56,0.0,stop_loss,4.04,0.0,1.71,2025-09-11 00:00:00,002333,深主板,main,2
2025-01-02 00:00:00,7.28,-9.57,0.0,stop_loss,2.02,0.0,-2.19,2024-12-30 00:00:00,002334,深主板,main,2
2026-03-16 00:00:00,8.87,-10.04,5.88,stop_loss,5.92,0.0,-2.09,2026-02-05 00:00:00,002334,深主板,main,2
2026-05-21 00:00:00,8.76,-3.31,3.64,end_of_data,2.48,0.0,-0.98,2026-05-12 00:00:00,002334,深主板,main,2
2025-06-20 00:00:00,38.88,-9.52,4.44,stop_loss,2.11,0.0,1.2,2025-06-06 00:00:00,002335,深主板,main,2
2026-05-21 00:00:00,62.22,-9.83,5.39,stop_loss,2.05,0.0,-0.23,2026-05-08 00:00:00,002335,深主板,main,2
2024-01-18 00:00:00,5.096,-14.3,7.06,stop_loss,9.51,0.0,-1.33,2024-01-09 00:00:00,002337,深主板,main,2
2024-08-23 00:00:00,3.549,-8.98,4.1,stop_loss,4.47,0.0,1.83,2024-07-23 00:00:00,002337,深主板,main,2
2024-09-30 00:00:00,31.68,19.1,19.1,take_profit,3.63,0.0,-0.41,2024-09-19 00:00:00,002338,深主板,main,2
2024-04-30 00:00:00,5.72,-10.2,0.0,stop_loss,4.71,0.0,-0.31,2024-04-29 00:00:00,002339,深主板,main,2
2024-05-13 00:00:00,7.61,24.14,24.14,take_profit,2.23,0.0,-2.54,2024-05-10 00:00:00,002339,深主板,main,3
2024-09-30 00:00:00,6.86,16.27,17.8,take_profit,3.82,0.0,-1.67,2024-09-24 00:00:00,002339,深主板,main,2
2024-12-17 00:00:00,8.8,15.79,15.79,take_profit,3.33,0.0,-2.19,2024-11-26 00:00:00,002339,深主板,main,2
2025-06-11 00:00:00,8.19,4.2,11.96,trailing_stop,5.53,0.0,1.55,2025-06-06 00:00:00,002339,深主板,main,2
2025-12-23 00:00:00,9.27,3.58,11.06,trailing_stop,3.64,0.0,-1.0,2025-12-10 00:00:00,002339,深主板,main,2
2026-03-16 00:00:00,8.58,-9.78,5.68,stop_loss,7.36,0.0,0.11,2026-02-12 00:00:00,002340,深主板,main,2
2025-08-19 00:00:00,8.83,4.74,14.83,trailing_stop,2.15,0.0,1.69,2025-08-15 00:00:00,002342,深主板,main,2
2024-08-19 00:00:00,5.38,4.87,14.81,trailing_stop,3.53,0.0,-0.97,2024-07-30 00:00:00,002343,深主板,main,2
2025-04-23 00:00:00,6.94,1.02,7.57,trailing_stop,4.45,0.0,-2.97,2025-04-17 00:00:00,002343,深主板,main,2
2025-06-20 00:00:00,8.74,4.3,17.9,trailing_stop,2.55,0.0,0.0,2025-06-11 00:00:00,002343,深主板,main,2
2025-08-20 00:00:00,8.84,4.0,12.59,trailing_stop,4.42,0.0,-0.93,2025-07-31 00:00:00,002343,深主板,main,2
2025-12-10 00:00:00,4.86,-8.99,0.0,stop_loss,2.22,0.0,-0.37,2025-12-05 00:00:00,002344,深主板,main,2
2024-09-27 00:00:00,4.3,16.22,19.73,take_profit,3.16,0.0,0.54,2024-08-29 00:00:00,002345,深主板,main,2
2025-05-08 00:00:00,8.73,-8.2,3.58,stop_loss,2.8,0.0,-2.36,2025-04-30 00:00:00,002345,深主板,main,2
2026-02-24 00:00:00,12.13,-8.11,4.02,stop_loss,3.69,0.0,-0.08,2026-02-09 00:00:00,002345,深主板,main,2
2024-03-27 00:00:00,8.79,-8.44,2.08,stop_loss,4.77,0.0,1.48,2024-03-12 00:00:00,002346,深主板,main,2
2024-10-08 00:00:00,8.83,17.58,22.9,take_profit,3.27,0.1458,-2.72,2024-09-27 00:00:00,002346,深主板,main,2
2024-12-30 00:00:00,9.63,0.52,7.41,trailing_stop,3.55,0.0,0.0,2024-10-30 00:00:00,002346,深主板,main,2
2026-01-21 00:00:00,20.7,8.89,16.25,trailing_stop,5.15,0.0,1.66,2025-12-10 00:00:00,002346,深主板,main,2
2026-01-21 00:00:00,20.7,3.45,10.44,trailing_stop,2.42,0.0,1.99,2025-12-26 00:00:00,002346,深主板,main,2
2025-05-29 00:00:00,8.69,10.28,18.02,trailing_stop,2.21,0.0,0.64,2025-05-22 00:00:00,002347,深主板,main,2
2025-09-23 00:00:00,8.23,3.78,17.4,trailing_stop,5.02,0.0,0.0,2025-09-03 00:00:00,002347,深主板,main,2
2025-12-09 00:00:00,7.5,1.35,9.86,trailing_stop,6.73,0.0,0.14,2025-12-05 00:00:00,002347,深主板,main,2
2024-07-17 00:00:00,2.2,-8.33,5.0,stop_loss,4.73,0.0,0.0,2024-06-27 00:00:00,002348,深主板,main,2
2025-02-28 00:00:00,3.78,2.16,14.86,trailing_stop,3.35,0.0,-1.86,2025-02-12 00:00:00,002348,深主板,main,2
2025-03-21 00:00:00,3.62,-9.5,6.25,stop_loss,2.32,0.0,0.0,2025-02-21 00:00:00,002348,深主板,main,2
2025-06-18 00:00:00,4.18,0.72,13.01,trailing_stop,2.87,0.0,-3.49,2025-06-13 00:00:00,002348,深主板,main,2
2024-03-27 00:00:00,7.77,-8.37,1.06,stop_loss,4.96,0.0,-1.51,2024-03-19 00:00:00,002349,深主板,main,2
2024-03-14 00:00:00,5.752,5.5,15.04,trailing_stop,4.97,0.0,0.0,2024-03-12 00:00:00,002350,深主板,main,2
2024-12-25 00:00:00,7.022,0.72,15.35,trailing_stop,4.84,0.0,-3.06,2024-12-04 00:00:00,002350,深主板,main,2
2024-11-14 00:00:00,15.731,6.93,17.67,trailing_stop,2.37,0.0,1.38,2024-10-29 00:00:00,002351,深主板,main,2
2024-01-17 00:00:00,5.29,-9.88,2.9,stop_loss,3.78,0.0,-1.68,2024-01-08 00:00:00,002354,深主板,main,2
2025-08-27 00:00:00,7.87,4.38,14.99,trailing_stop,3.4,0.0,1.21,2025-08-08 00:00:00,002354,深主板,main,2
2026-05-21 00:00:00,6.8,-3.0,3.99,end_of_data,2.26,0.0,-0.99,2026-05-19 00:00:00,002354,深主板,main,2
2024-12-17 00:00:00,7.34,-10.49,5.98,stop_loss,2.67,0.0,0.74,2024-12-06 00:00:00,002355,深主板,main,2
2025-12-23 00:00:00,6.16,0.49,7.5,trailing_stop,2.07,0.0,-1.92,2025-12-19 00:00:00,002355,深主板,main,2
2026-05-21 00:00:00,6.2,-5.34,3.36,end_of_data,3.32,0.0,-0.76,2026-05-07 00:00:00,002355,深主板,main,2
2024-01-16 00:00:00,5.43,2.65,13.8,trailing_stop,4.52,0.0,-1.31,2024-01-12 00:00:00,002356,深主板,main,2
2024-03-25 00:00:00,4.31,-9.83,0.0,stop_loss,4.39,0.0,1.49,2024-03-15 00:00:00,002356,深主板,main,2
2026-02-02 00:00:00,3.86,-8.75,6.38,stop_loss,3.19,0.0,0.24,2025-12-26 00:00:00,002356,深主板,main,2
2026-03-03 00:00:00,4.49,5.15,13.82,trailing_stop,4.17,0.0,1.18,2026-03-02 00:00:00,002356,深主板,main,2
2025-03-03 00:00:00,9.015,10.69,21.14,trailing_stop,2.37,0.0,0.0,2025-02-20 00:00:00,002357,深主板,main,2
2026-04-24 00:00:00,6.02,-13.01,0.0,stop_loss,3.04,0.0,0.0,2026-04-23 00:00:00,002360,深主板,main,2
2025-04-07 00:00:00,5.8935,-14.9,4.01,stop_loss,3.23,0.0,-1.69,2025-03-28 00:00:00,002361,深主板,main,2
2025-08-14 00:00:00,7.14,2.0,8.57,trailing_stop,7.73,0.0,1.3,2025-07-30 00:00:00,002361,深主板,main,2
2026-03-30 00:00:00,15.0,24.79,24.79,take_profit,3.1,0.0,-3.06,2026-03-27 00:00:00,002361,深主板,main,3
2024-03-25 00:00:00,6.5924,-8.98,0.0,stop_loss,3.16,0.0,1.5,2024-03-18 00:00:00,002363,深主板,main,2
2026-05-21 00:00:00,7.7,-10.15,1.05,stop_loss,6.0,0.0,-1.15,2026-04-13 00:00:00,002363,深主板,main,2
2024-05-15 00:00:00,6.1807,0.64,8.17,trailing_stop,3.33,0.0,0.0,2024-04-26 00:00:00,002364,深主板,main,2
2024-07-15 00:00:00,6.0797,3.2,12.14,trailing_stop,7.79,0.0,0.0,2024-07-09 00:00:00,002364,深主板,main,2
2025-05-16 00:00:00,15.3384,-8.64,0.0,stop_loss,2.08,0.0,1.56,2025-05-13 00:00:00,002364,深主板,main,2
2026-02-05 00:00:00,29.76,-8.99,0.03,stop_loss,2.13,0.0,-0.12,2026-02-04 00:00:00,002364,深主板,main,2
2026-03-12 00:00:00,34.63,0.58,8.54,trailing_stop,2.39,0.0,-1.54,2026-02-13 00:00:00,002364,深主板,main,2
2024-06-03 00:00:00,7.4184,-10.12,5.12,stop_loss,2.18,0.0,1.94,2024-05-06 00:00:00,002365,深主板,main,2
2024-11-22 00:00:00,5.96,21.88,24.34,take_profit,3.02,0.0,-2.0,2024-11-20 00:00:00,002366,深主板,main,2
2024-05-30 00:00:00,6.1904,-9.17,1.07,stop_loss,6.47,0.0,-2.73,2024-05-07 00:00:00,002367,深主板,main,2
2025-01-09 00:00:00,6.9,1.62,8.98,trailing_stop,2.15,0.0,-0.88,2025-01-06 00:00:00,002369,深主板,main,2
2025-11-28 00:00:00,9.81,0.93,7.72,trailing_stop,4.4,0.0,-1.92,2025-11-21 00:00:00,002369,深主板,main,2
2024-12-18 00:00:00,3.72,-8.37,4.68,stop_loss,3.15,0.0,-1.93,2024-12-10 00:00:00,002370,深主板,main,2
2025-02-18 00:00:00,3.36,0.9,7.51,trailing_stop,2.83,0.0,0.0,2025-01-20 00:00:00,002370,深主板,main,2
2025-07-15 00:00:00,4.01,6.37,13.79,trailing_stop,4.58,0.0,-4.56,2025-06-06 00:00:00,002370,深主板,main,2
2026-04-08 00:00:00,7.63,6.27,14.48,trailing_stop,2.89,0.0,0.0,2026-03-31 00:00:00,002370,深主板,main,2
2024-10-15 00:00:00,2.34,1.74,8.26,trailing_stop,3.37,0.0,-1.71,2024-10-14 00:00:00,002374,深主板,main,2
2025-05-28 00:00:00,2.75,8.27,15.35,trailing_stop,2.02,0.0,-0.39,2025-04-18 00:00:00,002374,深主板,main,2
2025-06-27 00:00:00,2.99,1.7,8.84,trailing_stop,5.59,0.0,0.0,2025-06-19 00:00:00,002374,深主板,main,2
2025-11-03 00:00:00,3.25,10.17,20.68,trailing_stop,3.75,0.0,-2.96,2025-10-31 00:00:00,002374,深主板,main,2
2024-03-27 00:00:00,5.85,-8.02,1.26,stop_loss,6.96,0.0,-1.09,2024-03-18 00:00:00,002376,深主板,main,2
2024-03-25 00:00:00,2.54,4.96,13.64,trailing_stop,2.44,0.0,-1.63,2024-03-21 00:00:00,002377,深主板,main,2
2024-10-18 00:00:00,2.55,15.38,25.34,trailing_stop,4.77,0.0,-0.9,2024-10-16 00:00:00,002377,深主板,main,2
2025-08-29 00:00:00,3.05,-8.68,0.0,stop_loss,2.58,0.0,-0.89,2025-08-08 00:00:00,002377,深主板,main,2
2024-06-03 00:00:00,6.31,-12.36,0.0,stop_loss,2.79,0.0,0.56,2024-05-30 00:00:00,002378,深主板,main,2
2024-12-13 00:00:00,7.03,-9.06,3.1,stop_loss,3.37,0.0,0.39,2024-12-02 00:00:00,002378,深主板,main,2
2025-05-19 00:00:00,8.42,7.54,14.56,trailing_stop,2.17,0.0,0.0,2025-05-12 00:00:00,002378,深主板,main,2
2024-06-24 00:00:00,17.61,-9.27,0.0,stop_loss,4.43,0.0,-2.56,2024-06-14 00:00:00,002380,深主板,main,2
2025-02-14 00:00:00,23.97,15.8,18.7,take_profit,2.7,0.0,0.0,2025-02-05 00:00:00,002380,深主板,main,2
2025-11-18 00:00:00,27.79,-8.07,4.2,stop_loss,3.82,0.0,-0.03,2025-10-22 00:00:00,002380,深主板,main,2
2026-03-10 00:00:00,42.08,19.14,21.74,take_profit,2.46,0.0,-1.18,2026-03-03 00:00:00,002380,深主板,main,2
2024-05-30 00:00:00,5.17,-8.17,0.0,stop_loss,3.21,0.0,0.0,2024-05-29 00:00:00,002382,深主板,main,2
2025-03-24 00:00:00,5.05,-8.01,0.0,stop_loss,5.17,0.0,-0.36,2025-03-03 00:00:00,002382,深主板,main,2
2025-06-13 00:00:00,5.49,9.8,17.0,trailing_stop,2.35,0.0,1.21,2025-04-30 00:00:00,002382,深主板,main,2
2025-08-29 00:00:00,6.18,-8.44,0.0,stop_loss,3.17,0.0,0.15,2025-08-20 00:00:00,002382,深主板,main,2
2026-02-03 00:00:00,5.86,1.38,8.13,trailing_stop,4.74,0.0,1.05,2025-12-16 00:00:00,002382,深主板,main,2
2024-06-04 00:00:00,6.1,-9.23,2.38,stop_loss,2.93,0.0,0.45,2024-05-20 00:00:00,002383,深主板,main,2
2024-08-05 00:00:00,6.01,0.17,9.17,trailing_stop,2.59,0.0,1.18,2024-07-16 00:00:00,002383,深主板,main,2
2024-09-30 00:00:00,7.79,16.44,16.74,take_profit,2.42,0.0,-1.91,2024-09-26 00:00:00,002383,深主板,main,2
2025-05-08 00:00:00,9.35,10.26,17.81,trailing_stop,2.37,0.0,-1.97,2025-04-24 00:00:00,002383,深主板,main,2
2025-06-19 00:00:00,9.99,1.11,9.51,trailing_stop,2.99,0.0,-0.9,2025-05-30 00:00:00,002383,深主板,main,2
2024-06-25 00:00:00,18.6,0.32,6.9,trailing_stop,2.66,0.0,-0.11,2024-06-18 00:00:00,002384,深主板,main,2
2025-07-01 00:00:00,41.55,18.78,18.78,take_profit,4.08,0.0,1.1,2025-06-17 00:00:00,002384,深主板,main,2
2025-11-21 00:00:00,64.73,-12.9,5.38,stop_loss,2.58,0.0,-1.51,2025-11-07 00:00:00,002384,深主板,main,2
2025-07-24 00:00:00,5.36,16.52,17.39,take_profit,3.81,0.0,-3.16,2025-04-28 00:00:00,002386,深主板,main,2
2026-04-29 00:00:00,7.28,19.15,20.13,take_profit,2.58,0.0,-3.17,2026-03-30 00:00:00,002386,深主板,main,2
2024-04-08 00:00:00,8.0,-9.3,0.0,stop_loss,2.0,0.0,0.11,2024-04-02 00:00:00,002387,深主板,main,2
2025-01-03 00:00:00,9.24,-10.98,5.88,stop_loss,2.45,0.0,1.96,2024-12-30 00:00:00,002387,深主板,main,2
2025-02-20 00:00:00,11.79,16.27,20.61,take_profit,3.49,0.0,0.1,2025-02-07 00:00:00,002387,深主板,main,2
2024-08-20 00:00:00,3.67,3.09,18.54,trailing_stop,3.5,0.0,1.42,2024-08-19 00:00:00,002388,深主板,main,2
2024-08-16 00:00:00,13.59,-8.11,1.01,stop_loss,2.54,0.0,-1.4,2024-08-07 00:00:00,002389,深主板,main,2
2026-03-06 00:00:00,27.61,2.26,10.56,trailing_stop,7.33,0.0,1.73,2026-03-03 00:00:00,002389,深主板,main,2
2024-12-30 00:00:00,4.4,1.15,8.51,trailing_stop,4.74,0.0,1.4,2024-12-26 00:00:00,002390,深主板,main,2
2025-03-12 00:00:00,3.78,-8.25,0.73,stop_loss,3.61,0.0,-1.67,2025-02-21 00:00:00,002390,深主板,main,2
2025-10-24 00:00:00,3.77,0.8,8.82,trailing_stop,4.68,0.0,0.0,2025-10-09 00:00:00,002390,深主板,main,2
2025-12-12 00:00:00,3.31,-13.58,0.0,stop_loss,4.28,0.0,-6.36,2025-12-11 00:00:00,002390,深主板,main,2
2025-05-28 00:00:00,5.77,5.68,12.64,trailing_stop,2.7,0.0,0.18,2025-04-22 00:00:00,002391,深主板,main,2
2025-06-18 00:00:00,6.33,0.48,7.94,trailing_stop,6.15,0.0,1.78,2025-06-09 00:00:00,002391,深主板,main,2
2025-06-19 00:00:00,5.99,-8.69,0.0,stop_loss,3.26,0.0,-0.61,2025-06-18 00:00:00,002391,深主板,main,2
2025-11-10 00:00:00,6.65,5.56,13.49,trailing_stop,6.48,0.0,-3.23,2025-10-30 00:00:00,002391,深主板,main,2
