code,board,n_days,annual_return,annual_vol,sharpe,max_drawdown,daily_vol,limit_up_count,limit_down_count,vol_mean,vol_cv,vol_price_corr,autocorr,amplitude,short_score,trend_score
000557,深主板,1288,0.11329932703042966,0.377093423745093,0.30045426384051066,-0.4121405750798721,0.023754652863509883,19,3,145409.05197827774,0.9450304761122398,0.26023060991813274,-0.01100191192151517,0.030755794368366278,0.2809045226130653,0.41306532663316586
000558,深主板,1288,0.2241187435599079,0.4901645149164715,0.457231677813519,-0.5984405458089668,0.030877462094704607,33,12,491743.2901474011,1.105353195433442,0.22006339348193593,0.04752565274134598,0.04011570725528045,0.7206030150753769,0.5889447236180905
000559,深主板,1278,0.3465673301135437,0.4030978550417742,0.8597597972274695,-0.4403927068723702,0.02539277805866901,23,5,446724.9734167318,1.4953603592751794,0.3063820694444224,0.0843653622920231,0.03196729292361633,0.4653266331658291,0.8467336683417085
000560,深主板,1288,0.070700401872416,0.4961865493093745,0.14248754217707338,-0.7134387351778656,0.03125681460399744,35,7,1045351.048875097,1.0780542658196444,0.4045954258861393,0.040650488942240236,0.04231870957637079,0.7733668341708543,0.37889447236180906
000561,深主板,1278,0.17333666714318108,0.4705098193759219,0.3684018058817403,-0.5272255834053587,0.029639332654347834,32,7,176455.02814698985,1.1946371833878515,0.3515760628441248,0.023458144154688516,0.03793191405583107,0.6663316582914574,0.5095477386934674
000563,深主板,1288,0.007299607084821025,0.268357767463229,0.027201027769100196,-0.3312236286919832,0.01690495035952868,4,2,474986.23273855704,1.2385388925644771,0.4510686682544201,-0.010116369792901942,0.022452973433246405,0.19547738693467337,0.3246231155778895
000564,深主板,1278,0.1122512676053975,0.5546813654982006,0.20237072053894634,-0.8161157024793388,0.03494164166642765,19,6,2386424.610633307,1.201331106761775,0.022447461175619337,0.04698376639550723,0.03888764831536187,0.8321608040201005,0.39999999999999997
000565,深主板,1288,0.22110992301748578,0.452170736758609,0.48899653392546966,-0.590702947845805,0.02848407903819361,25,11,110300.49495733126,1.6804470232287723,0.30594465277717414,0.1061197738063363,0.036162954277746184,0.6457286432160804,0.7487437185929648
000566,深主板,1288,0.002399646413800527,0.49381284237087447,0.004859424883078051,-0.6870229007633588,0.031107285121982693,37,10,336118.4592707525,1.416518910621872,0.2667954233520166,0.09113200108990364,0.03936587666398449,0.7929648241206031,0.49497487437185933
000567,深主板,1288,0.07187927653495518,0.4971086349505941,0.14459470522393766,-0.7806889859291606,0.031314900539572935,23,10,130911.11249030256,1.3496166734835846,0.2114078651522276,0.013724877555012607,0.03510667214610086,0.7346733668341708,0.2577889447236181
000568,深主板,1288,-0.08691948654264237,0.4031180027054856,-0.21561797280024966,-0.6814548234020192,0.02539404724218518,7,3,104561.07602792863,0.5611536484314926,0.15322536153837452,0.0013632277814686685,0.03415346607016402,0.307035175879397,0.1763819095477387
000570,深主板,1288,0.11994452637607411,0.4245122839794354,0.28254665625149394,-0.4749661705006766,0.026741760283371784,23,11,149370.265321955,1.0606049386587315,0.20211045189750385,-0.0068299245350779,0.03366732470203306,0.44020100502512566,0.39949748743718594
000571,深主板,1286,0.285116624744554,0.4533052271290421,0.6289727267217019,-0.3980891719745223,0.028555545214026073,19,7,173714.76612276613,0.9859058770405241,0.15188553479078362,0.05051476671265934,0.04059264404164004,0.5974874371859296,0.7361809045226131
000572,深主板,1287,0.3049317143023149,0.5625237390353061,0.5420779482573558,-0.6766467065868262,0.035435664763276586,52,13,626689.9836956522,1.182328160743627,0.2588632495740294,0.032578031221008115,0.04732203844672663,0.9206030150753769,0.5276381909547738
000573,深主板,1288,0.2757718288289732,0.5129368244860365,0.537633126857868,-0.6282051282051282,0.03231198275898187,39,21,292935.8859581071,1.2577129669537102,0.27190483336360116,0.10035750316337019,0.04084370368812905,0.8407035175879396,0.7301507537688443
000576,深主板,1288,0.0655296281590878,0.4516119911557761,0.14510161253996562,-0.6826568265682658,0.028448881373640114,20,7,108607.19317300232,1.0301578709712924,0.3075055607547096,0.025705717004963536,0.038483084265668564,0.5668341708542713,0.34572864321608043
000581,深主板,1288,0.020231253777595493,0.31760046804151343,0.0637003273400437,-0.449438202247191,0.02000694892179909,6,3,120684.16524437549,1.054472521453921,0.27422678495526076,0.11491040414914468,0.023597766653012813,0.15678391959798996,0.6834170854271356
000582,深主板,1288,0.06998798270900197,0.31044331674223974,0.22544528722166954,-0.42616033755274263,0.01955609076861954,8,5,188981.0380139643,1.366435140783599,0.06889465902773965,0.08368843572491963,0.024269571020356213,0.24522613065326632,0.6894472361809045
000586,深主板,1278,0.35783406907047755,0.512726081970352,0.6979049470145134,-0.6064844246662429,0.032298707228334986,36,18,68472.69507427678,1.0964294564623427,0.26387904780244065,0.08919664513867218,0.04085398982041951,0.785427135678392,0.7492462311557789
000589,深主板,1288,-0.0006172450750251413,0.3386426552058768,-0.001822703270058785,-0.5607361963190185,0.021332482118889107,2,2,230049.1249030256,0.8226793102280612,0.32331849657192085,0.012686683178873188,0.026922445357626473,0.13869346733668342,0.31658291457286436
