code,board,n_days,annual_return,annual_vol,sharpe,max_drawdown,daily_vol,limit_up_count,limit_down_count,vol_mean,vol_cv,vol_price_corr,autocorr,amplitude,short_score,trend_score
000829,深主板,1288,0.29947245550446655,0.566239616937209,0.528879376410138,-0.7729591836734694,0.03566974306876981,46,19,339576.0930954228,0.8185461654926277,0.015138587025898728,0.07632412979488577,0.046156847298202616,0.7989837398373983,0.5959349593495934
000830,深主板,1278,0.14955652145190612,0.4074992084037787,0.36701058153643107,-0.6489488298294328,0.025670037259335244,9,8,298703.94448788115,0.7364849019479522,0.2097091548026588,0.036713077444338396,0.03288378701722882,0.28272357723577235,0.4672764227642276
000831,深主板,1288,0.4924127940147496,0.5255136529381761,0.937012371156567,-0.6538461538461539,0.03310424848198861,39,10,381111.2893716059,0.8027572897221146,0.3951037180914401,0.0607521868758503,0.043443300955639086,0.7315040650406504,0.6593495934959349
000833,深主板,1288,0.6556432659224141,0.506812588866288,1.2936601819403344,-0.6412405699916177,0.031926192177548114,35,11,233824.48176881304,1.1906178758653025,0.1832335566727313,0.14791200692184428,0.03918240329992842,0.7595528455284553,0.8552845528455285
000837,深主板,1287,0.21958065846902075,0.48143428780466896,0.4560968423547569,-0.6261234272019174,0.030327509479777387,23,8,298141.0675465838,0.9853633497667692,0.3226198282978742,0.07221348424160919,0.040439396228340446,0.658739837398374,0.6371951219512195
000838,深主板,1287,0.09894134726173398,0.5678506850631505,0.17423831627627734,-0.8422509225092251,0.03577123082130372,61,14,287932.70885093167,0.9887633908041696,0.23955513993061972,0.07071951766299721,0.04896542530541224,0.8585365853658536,0.4373983739837398
000839,深主板,1286,0.14086324203975398,0.41731450140303944,0.33754696174267196,-0.4545454545454545,0.026288342600318034,22,2,447996.8578088578,1.280629202678528,0.153944105885745,0.020655393991217814,0.033837127813965695,0.4729674796747968,0.49674796747967476
000848,深主板,1288,0.10582704157227618,0.3548138173712119,0.2982607677354296,-0.507959479015919,0.022351169583183717,15,2,170175.97284716833,0.9429845000174935,0.3174226652460135,0.03702321430695762,0.027911459405991608,0.1776422764227642,0.5203252032520325
000850,深主板,1288,0.1016604293065404,0.3712036533930876,0.2738669955893098,-0.4532803180914513,0.023383632205636364,13,6,146014.10550814585,1.086354518531921,0.35796863142973623,-0.011698129193596023,0.02944626949165066,0.2684959349593496,0.38109756097560976
000852,深主板,1288,0.20338715317066414,0.4288295357533392,0.4742843862500448,-0.43986636971046766,0.02701372158196707,21,8,203763.45461598138,1.1285418802212979,0.29019422725502214,0.08524502972847771,0.03553966954524624,0.4794715447154472,0.7640243902439025
000856,深主板,1288,0.21108517134536542,0.4964798907050508,0.4251635872816591,-0.6186206896551725,0.031275293375002206,37,18,107408.37393328162,1.224756543704962,0.2830792838811741,0.06680930308345992,0.038904010940434615,0.7459349593495935,0.6152439024390244
000858,深主板,1288,-0.1503965743046637,0.3367910222938197,-0.4465575515651848,-0.7181184668989546,0.021215840209253743,5,1,207710.0535298681,0.5083392548081193,0.1756659123782888,0.013934263374745095,0.026313783814622883,0.0815040650406504,0.174390243902439
000859,深主板,1278,0.2670120315451736,0.5054044144201707,0.5283136116875934,-0.6143039591315453,0.03183748552547615,46,14,294047.1032056294,1.4974983931991452,0.09798815002302588,0.10028629274311286,0.03751354043218563,0.7623983739837399,0.7310975609756096
000860,深主板,1288,-0.23370590449862405,0.4034949757142617,-0.5792040014498838,-0.837473849372385,0.02541779430961864,14,5,136750.64934057408,0.6849081812943101,0.2868667965218496,0.07575140189557271,0.032636030845132176,0.26158536585365855,0.34227642276422765
000862,深主板,1282,0.17917972544131322,0.4685963747646886,0.3823753982972884,-0.6068627450980393,0.02951879697366164,35,7,266898.2462977397,1.087117916157949,0.06450217191580114,0.0005157139861159284,0.037896769524508364,0.6109756097560975,0.3884146341463415
000863,深主板,1283,0.1539059629967845,0.524376218554701,0.29350294225963186,-0.5841423948220065,0.03303259685076648,41,13,343728.0062305296,1.0405181516539257,0.10067838091155312,0.07943344203431922,0.04421196297074941,0.808739837398374,0.6199186991869919
000868,深主板,1287,0.16345347881414618,0.5116178498885328,0.3194835341451791,-0.63,0.03222889516920553,40,13,311601.01863354037,1.0197661534041147,0.28979623248993297,-0.009702595439814747,0.04170518905242332,0.7473577235772357,0.3258130081300813
000869,深主板,1288,-0.12063527401070095,0.27481244463107896,-0.43897311190782273,-0.6046314000424899,0.017311556801893866,2,1,21492.719162141195,0.7574064031396124,0.2051276451220862,-0.029503640956818594,0.023295615949251097,0.053455284552845525,0.15609756097560978
000875,深主板,1278,0.1701577261393803,0.40205774311470444,0.423217134984602,-0.6372045220966085,0.025327257165938085,12,4,628910.7849882721,0.9203562213439912,0.3771446257152369,0.07696301340381176,0.03287192098292127,0.3071138211382114,0.6276422764227643
000876,深主板,1288,-0.14185847001825191,0.3179623812398414,-0.4461485961486967,-0.7069597069597069,0.02002974731034594,6,0,378897.2117920869,0.7572412341607019,0.2854257327107851,0.05205004548920726,0.02747754039095024,0.09857723577235772,0.32195121951219513
000877,深主板,1287,-0.15034879297607606,0.3736682577751936,-0.40235901725034656,-0.7778947368421053,0.023538887688379518,12,2,198746.08229813664,1.097041531857221,0.3350362968653183,0.03412452812141699,0.03019943117979809,0.28760162601626016,0.22357723577235772
000878,深主板,1279,0.12678879093531803,0.3793417936307819,0.3342336464479396,-0.49126521969295933,0.023896286853338916,9,3,386614.353125,0.871981661352478,0.29854354270990613,0.038545833127604415,0.029885533167279175,0.21788617886178863,0.5491869918699188
000880,深主板,1278,0.47895033243518226,0.5562928441058022,0.8609679910678304,-0.5432142857142858,0.03504315527687562,50,10,116161.77795152462,1.1492755522261684,0.21618324689556923,0.10083474285657905,0.041081542040777325,0.8510162601626017,0.816260162601626
000881,深主板,1280,0.005203521480312112,0.38947860847926985,0.013360224071430797,-0.6438746438746439,0.02453484616703906,14,7,135200.50897736143,0.9918588404588876,0.3401065426010621,-0.02130186530821703,0.03223317876977721,0.30447154471544713,0.1894308943089431
000882,深主板,1288,0.07019456562227688,0.42869433540787877,0.1637403618955932,-0.6535433070866141,0.02700520476074663,27,13,732999.3995345229,1.3091427402391802,0.23515375495648885,0.046375476368406776,0.03440638079075892,0.509349593495935,0.42601626016260163
000883,深主板,1288,0.09585653707382713,0.3077116766858344,0.3115141359152716,-0.4095826893353941,0.019384013619557848,8,1,362838.6446858029,1.0976154516154437,0.24107586621679125,0.06760216475263166,0.02521459515596573,0.17926829268292682,0.6626016260162602
000885,深主板,1278,0.0918182051130545,0.317104524380975,0.2895518608329362,-0.3278255122273629,0.019975707407749475,5,3,65394.7255668491,0.7686813892155042,0.27240390015279686,-0.040746409266139996,0.025383588793599265,0.08678861788617886,0.3693089430894309
000886,深主板,1288,0.11231233094625703,0.4153279625096347,0.2704184188986592,-0.4532924961715161,0.02616320241265836,19,9,228683.9767261443,1.102426958974067,0.33022502632648226,0.026148091895322585,0.034307373856349965,0.42398373983739834,0.4902439024390244
000887,深主板,1288,0.17725180178412514,0.45483459214702,0.38970607083207637,-0.6573208722741433,0.028651886154535868,12,4,294497.1419705198,0.807632083541565,0.2750475640501615,0.05840202857025332,0.038744374817260764,0.5052845528455284,0.5579268292682926
000888,深主板,1288,0.23856098406441673,0.39930971501877116,0.5974334585202922,-0.3869992441421013,0.025154147667422425,16,6,173228.16989914663,0.9865777095181787,0.3978453766372216,-0.007370066760072064,0.033716388984863115,0.3355691056910569,0.5130081300813009
000889,深主板,1286,0.09137925996405549,0.5038752109672768,0.18135295798465056,-0.8225806451612904,0.03174115476261,29,5,283413.0846930847,1.1686215591974944,0.0235814798369412,0.09594473648568187,0.04089384628637866,0.7729674796747967,0.4971544715447154
000890,深主板,1287,0.6110597059208454,0.5463260904535949,1.118488969497145,-0.6425269645608629,0.03441530881158073,54,17,185948.5605590062,1.3359223658049957,0.16651275134047133,0.09077618216339971,0.04445973084457106,0.9195121951219513,0.7461382113821138
000892,深主板,1288,0.36768167146091435,0.6085514788157614,0.6041915667946799,-0.6146010186757216,0.03833513983159753,71,22,391086.26764934056,1.0430757836776707,0.2863729646690563,0.11163239143086406,0.04936628104088836,0.8977642276422764,0.7689024390243903
000893,深主板,1281,0.6233096387673027,0.4780726102286869,1.3037970078836798,-0.6705882352941177,0.030115743697538555,19,5,117141.64040561623,0.6339367250345632,0.24895898229571647,0.012086708274057195,0.04291571775482838,0.6016260162601625,0.4792682926829268
000895,深主板,1288,-0.07220517475970689,0.25439904569768335,-0.2838264371695496,-0.581043185642176,0.016025633540195865,2,1,128688.91078355315,0.6049447670303645,0.017937879776068973,0.019474461152413275,0.022194630651367436,0.023373983739837397,0.283130081300813
000897,深主板,1288,0.05030121399963616,0.3833225321247017,0.1312242557744356,-0.49307479224376727,0.02414704980784591,15,3,360106.15748642356,0.9615477435306744,0.4120868746702205,-0.028292366982254562,0.032638543781227554,0.2841463414634146,0.29268292682926833
